"jvm","diagnosticHotspot","shape","values","round","stage","iterations","seconds","allocatedBytes","fingerprint"
"0","row","constant","16000","4","summary","4","0.0143315","40826696","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","16000","4","mergeSort","4","0.001074401","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"0","row","constant","16000","4","radixSort","4","8.253E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"0","row","constant","16000","4","scoresAndScatter","4","2.15E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","4","mergeRank","4","0.001179299","2622664","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","5","radixRank","4","0.0010655","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","5","mergeRank","4","0.0011789","2622664","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","5","scoresAndScatter","4","4.722E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","5","radixSort","4","8.138E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"0","row","constant","16000","5","mergeSort","4","0.0010681","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"0","row","constant","16000","5","summary","4","0.0152993","40826696","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","constant","16000","6","mergeSort","4","9.847E-4","512168","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"0","row","constant","16000","6","radixSort","4","8.101E-4","516328","6ce05b92d27066c0b1471115b9561c2ace6e38bf4cb81b73eb8ffa3d4a498b8e"
"0","row","constant","16000","6","scoresAndScatter","4","2.242E-4","1598120","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","6","mergeRank","4","0.001177","2622664","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","6","radixRank","4","0.001079999","2626824","eec19bc6af0b3b6dfb97a08782c65f4bb3c3203e789a015d2008b0d689ad08be"
"0","row","constant","16000","6","summary","4","0.014819701","40826696","cc99236f1811ae07714fe634e158bdf08ebbd6699da5cfea3f7c86de89a02db3"
"0","row","continuous","64000","-5","mergeSort","1","0.0053863","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-5","summary","1","0.0356493","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","-5","radixRank","1","0.002846601","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-5","mergeRank","1","0.0070941","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-5","scoresAndScatter","1","0.0019696","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-5","radixSort","1","0.001078701","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-4","scoresAndScatter","1","0.0016693","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-4","mergeRank","1","0.007083","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-4","radixRank","1","0.0027565","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-4","summary","1","0.0354001","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","-4","mergeSort","1","0.005298201","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-4","radixSort","1","0.0010812","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-3","scoresAndScatter","1","0.001679401","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-3","radixSort","1","0.001073401","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-3","mergeSort","1","0.0052458","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-3","summary","1","0.0354322","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","-3","radixRank","1","0.0028239","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-3","mergeRank","1","0.0071281","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-2","radixRank","1","0.002794","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-2","summary","1","0.0354412","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","-2","mergeSort","1","0.0053566","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-2","radixSort","1","0.001094601","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-2","scoresAndScatter","1","0.0016903","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-2","mergeRank","1","0.007135501","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-1","radixRank","1","0.002849799","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-1","mergeRank","1","0.007102601","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-1","scoresAndScatter","1","0.001783299","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","-1","radixSort","1","0.001080999","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-1","mergeSort","1","0.005355801","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","-1","summary","1","0.0395263","40703448","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","0","mergeSort","1","0.005545301","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","0","radixSort","1","0.001228699","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","0","scoresAndScatter","1","0.0018368","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","0","mergeRank","1","0.0073733","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","0","radixRank","1","0.0030566","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","0","summary","1","0.037510399","40703392","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","1","mergeSort","1","0.0055073","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","1","summary","1","0.0375804","40703344","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","1","radixRank","1","0.0031133","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","1","mergeRank","1","0.0073401","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","1","scoresAndScatter","1","0.0021363","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","1","radixSort","1","0.001241","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","2","scoresAndScatter","1","0.001801501","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","2","mergeRank","1","0.007409","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","2","radixRank","1","0.003112299","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","2","summary","1","0.0361891","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","2","mergeSort","1","0.005384999","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","2","radixSort","1","0.0010994","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","3","scoresAndScatter","1","0.001689499","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","3","radixSort","1","0.0010861","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","3","mergeSort","1","0.0052031","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","3","summary","1","0.035937801","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","3","radixRank","1","0.0028404","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","3","mergeRank","1","0.007083799","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","4","radixRank","1","0.0027899","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","4","summary","1","0.0357512","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","4","mergeSort","1","0.005286","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","4","radixSort","1","0.0010754","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","4","scoresAndScatter","1","0.0016825","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","4","mergeRank","1","0.0071238","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","5","radixRank","1","0.0028025","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","5","mergeRank","1","0.0071009","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","5","scoresAndScatter","1","0.0018135","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","5","radixSort","1","0.001073101","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","5","mergeSort","1","0.0053109","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","5","summary","1","0.0360698","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","continuous","64000","6","mergeSort","1","0.0053918","512072","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","6","radixSort","1","0.0010803","513112","5be15b8b0391ee4f2ff482663ea86cdeb05f1cf384fad7ff9861305cc7197403"
"0","row","continuous","64000","6","scoresAndScatter","1","0.001717399","1551560","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","6","mergeRank","1","0.0072307","2575696","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","6","radixRank","1","0.0027755","2576736","4a0893564719a95915dea9ec95c455d1a94aa4d2013bfcb752fd5ce793dd72f2"
"0","row","continuous","64000","6","summary","1","0.036260899","40703224","9ca6006c299e36e381ba9f3834c686f64f9f055998c49a3dd8f19bda2ff30b38"
"0","row","ties","64000","-5","mergeSort","1","0.0030479","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-5","summary","1","0.024598","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","-5","radixRank","1","0.0011948","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-5","mergeRank","1","0.0033632","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-5","scoresAndScatter","1","2.46801E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-5","radixSort","1","8.73E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-4","scoresAndScatter","1","1.85599E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-4","mergeRank","1","0.003360501","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-4","radixRank","1","0.001103901","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-4","summary","1","0.0241289","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","-4","mergeSort","1","0.003076801","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-4","radixSort","1","9.772E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-3","scoresAndScatter","1","2.147E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-3","radixSort","1","8.48799E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-3","mergeSort","1","0.0030962","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-3","summary","1","0.0239582","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","-3","radixRank","1","0.0011648","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-3","mergeRank","1","0.003389099","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-2","radixRank","1","0.001187599","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-2","summary","1","0.0274411","40699544","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","-2","mergeSort","1","0.003154","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-2","radixSort","1","8.72E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-2","scoresAndScatter","1","2.206E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-2","mergeRank","1","0.0033894","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-1","radixRank","1","0.0011477","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-1","mergeRank","1","0.003345499","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-1","scoresAndScatter","1","2.31101E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","-1","radixSort","1","8.64E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-1","mergeSort","1","0.003098399","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","-1","summary","1","0.024623301","40699528","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","0","mergeSort","1","0.0031027","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","0","radixSort","1","8.64701E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","0","scoresAndScatter","1","2.356E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","0","mergeRank","1","0.0033718","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","0","radixRank","1","0.0011467","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","0","summary","1","0.024589199","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","1","mergeSort","1","0.0031342","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","1","summary","1","0.0243278","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","1","radixRank","1","0.0011624","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","1","mergeRank","1","0.0034511","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","1","scoresAndScatter","1","3.622E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","1","radixSort","1","8.67701E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","2","scoresAndScatter","1","1.877E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","2","mergeRank","1","0.0033556","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","2","radixRank","1","0.001136601","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","2","summary","1","0.0245317","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","2","mergeSort","1","0.0030536","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","2","radixSort","1","8.932E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","3","scoresAndScatter","1","2.18699E-4","1551560","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","3","radixSort","1","9.085E-4","513112","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","3","mergeSort","1","0.00307","512072","e091a7f9768263ca5ca7057e9cccf869d6af403040bd1068d20a0cb49e8a5c91"
"0","row","ties","64000","3","summary","1","0.024339899","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
"0","row","ties","64000","3","radixRank","1","0.0011921","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","3","mergeRank","1","0.0034002","2575696","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","4","radixRank","1","0.0011287","2576736","af3110718d09a57949b503d8d80975ec5716e392dbd95492c516645bd3898e1e"
"0","row","ties","64000","4","summary","1","0.0244681","40699408","4a526879451aabbd1d32c575275d456e8d565520a954ca0d660e1492a63eb23b"
