"vectorPerformance","fixture","method","workers","round","seed","draws","warmUp","status","wallSeconds","constructionSeconds","samplingSeconds","diagnosticsSeconds","cpuSeconds","gcSeconds","evaluations","alignedDraws","minMeanEss","minBulkEss","minTailEss","maxRHat","maxMeanError","warningCoordinates","fingerprint","error"
"vectorPerformance","gaussian32","Quantile","4","0","420013","4000","500","Complete","0.8298158","2.93E-5","0.3142845","0.515502","1.828125","0.015","1751135","4000","14804.415700401843","14796.384417892554","11674.348877600554","1.0004842070731996","0.017149474216242355","0","7163a65543816d08a23c844d2762c1967e2f734b4748129ec7bdf89e140df8b4",""
"vectorPerformance","gaussian32","Quantile","4","1","427932","4000","500","Complete","0.8303186","5.29E-5","0.317949","0.5123167","2.0625","0.016","1751119","4000","15119.429112419593","15129.482098788952","12424.352542458728","1.000588248721186","0.024238503591598903","0","e468486f9c3bce272356b47328af805b6315b0ce0dcec0ba389ad1cc6e773090",""
"vectorPerformance","gaussian32","Quantile","4","2","435851","4000","500","Complete","0.826666","3.07E-5","0.3161631","0.5104722","1.828125","0.018","1754043","4000","14654.09636813213","14648.796726473445","11630.775114295944","1.0006045524861327","0.019982935899345466","0","f17849dd0d6937ddb28ce5136301623e9a5b8e9dd4ad54fb96a198cfdc5f0c6a",""
"vectorPerformance","gaussian32","Quantile","4","3","443770","4000","500","Complete","0.821085","2.68E-5","0.3116307","0.5094275","1.734375","0.015","1754067","4000","14670.955292689816","14672.094230083088","12113.52110906072","1.0003997605716526","0.012117200485737945","0","8d191d73493e7fb3ede8cea18ccac7e017f7700706ef9c9f8b699e07b2804d14",""
"vectorPerformance","gaussian32","Quantile","4","4","451689","4000","500","Complete","0.8343285","3.05E-5","0.3217615","0.5125365","1.796875","0.018","1751661","4000","14424.859583462046","14417.997752939862","12128.296452895833","1.0007982696988702","0.02835365482901797","0","b8ea3b62393883b214271958061a644368686dc583e5f2e33e5eafdc7a65f17e",""
"vectorPerformance","gaussian8","GPSS","1","-2","404175","4000","500","Complete","0.1774478","4.6E-5","0.0290638","0.148338","0.25","0.0","138018","4000","15549.340111147894","15536.369070524215","11710.881022750353","1.000693382204123","0.020280809809882006","0","e7f255a3304bc6df3dfbc4384cc42f0a14e097b21ea85d7dfdd0891304dccc86",""
"vectorPerformance","gaussian8","GPSS","1","-1","412094","4000","500","Complete","0.1691825","4.41E-5","0.0276377","0.1415007","0.234375","0.005","138132","4000","15263.81484653245","15291.911844531342","11216.22139798599","1.0004803178957116","0.014392603577789376","0","e114ddce1fe3e8b5caed48fc0365aca0d32bd35e94363aa001d7324d00935224",""
"vectorPerformance","gaussian8","GPSS","1","0","420013","4000","500","Complete","0.1714069","5.46E-5","0.0316256","0.1397267","0.203125","0.004","138323","4000","15080.473776226881","15096.77911576306","11062.432005908491","1.0006149641210862","0.012458863431772271","0","2a91e22981ec396c3eca9414af3d6ac63570dc29437cdd4bdc3eb6a8db475fa2",""
"vectorPerformance","gaussian8","GPSS","1","1","427932","4000","500","Complete","0.1627258","3.19E-5","0.026013","0.1366809","0.15625","0.0","138154","4000","15134.6012276361","15136.078376941558","11308.922646882544","1.0009404579967858","0.013454526579750548","0","045e36a427e6332b3973cb5a7bed2c41034d4baa3241673dfea554f81e693a14",""
"vectorPerformance","gaussian8","GPSS","1","2","435851","4000","500","Complete","0.1624128","4.93E-5","0.0305328","0.1318307","0.1875","0.005","137988","4000","14363.080320209516","14344.664435137216","11161.859788330772","1.0004963309089212","0.01645570173683253","0","282eaef783cfb8138f0fbaa41141a7646474130935f10820d7fcdc9d6a1e24c0",""
"vectorPerformance","gaussian8","GPSS","1","3","443770","4000","500","Complete","0.1626245","3.66E-5","0.0257741","0.1368138","0.203125","0.006","138055","4000","15045.50132933249","15019.431343943274","10767.592734371476","1.0010260647907836","0.018113200227977133","0","6f88cd3290902ed4688e28521e20205fca8afb18c6e4fe2e6e0de9c4e7e0a62c",""
"vectorPerformance","gaussian8","GPSS","1","4","451689","4000","500","Complete","0.1611755","4.83E-5","0.0255412","0.135586","0.28125","0.004","138188","4000","15603.053005275411","15621.61943123139","10677.483456214122","1.0007920020096437","0.014172913039023793","0","3703a943973521b658002c1d1edb8b4dcddac3550850573cac7499aba83dbaac",""
"vectorPerformance","gaussian8","GPSS","2","-2","404175","4000","500","Complete","0.3533627","0.0040167","0.0686829","0.2806631","1.890625","0.021","138018","4000","15549.340111147894","15536.369070524215","11710.881022750353","1.000693382204123","0.020280809809882006","0","e7f255a3304bc6df3dfbc4384cc42f0a14e097b21ea85d7dfdd0891304dccc86",""
"vectorPerformance","gaussian8","GPSS","2","-1","412094","4000","500","Complete","0.158044","4.57E-5","0.0239616","0.1340367","0.28125","0.005","138132","4000","15263.81484653245","15291.911844531342","11216.22139798599","1.0004803178957116","0.014392603577789376","0","e114ddce1fe3e8b5caed48fc0365aca0d32bd35e94363aa001d7324d00935224",""
"vectorPerformance","gaussian8","GPSS","2","0","420013","4000","500","Complete","0.1548074","1.116E-4","0.0183654","0.1363304","0.171875","0.005","138323","4000","15080.473776226881","15096.77911576306","11062.432005908491","1.0006149641210862","0.012458863431772271","0","2a91e22981ec396c3eca9414af3d6ac63570dc29437cdd4bdc3eb6a8db475fa2",""
"vectorPerformance","gaussian8","GPSS","2","1","427932","4000","500","Complete","0.1586401","3.44E-5","0.0186105","0.1399952","0.234375","0.004","138154","4000","15134.6012276361","15136.078376941558","11308.922646882544","1.0009404579967858","0.013454526579750548","0","045e36a427e6332b3973cb5a7bed2c41034d4baa3241673dfea554f81e693a14",""
"vectorPerformance","gaussian8","GPSS","2","2","435851","4000","500","Complete","0.1572215","4.93E-5","0.0184069","0.1387653","0.1875","0.005","137988","4000","14363.080320209516","14344.664435137216","11161.859788330772","1.0004963309089212","0.01645570173683253","0","282eaef783cfb8138f0fbaa41141a7646474130935f10820d7fcdc9d6a1e24c0",""
"vectorPerformance","gaussian8","GPSS","2","3","443770","4000","500","Complete","0.1589742","4.35E-5","0.0239392","0.1349915","0.1875","0.004","138055","4000","15045.50132933249","15019.431343943274","10767.592734371476","1.0010260647907836","0.018113200227977133","0","6f88cd3290902ed4688e28521e20205fca8afb18c6e4fe2e6e0de9c4e7e0a62c",""
"vectorPerformance","gaussian8","GPSS","2","4","451689","4000","500","Complete","0.1588583","3.8E-5","0.0181478","0.1406725","0.203125","0.004","138188","4000","15603.053005275411","15621.61943123139","10677.483456214122","1.0007920020096437","0.014172913039023793","0","3703a943973521b658002c1d1edb8b4dcddac3550850573cac7499aba83dbaac",""
"vectorPerformance","gaussian8","GPSS","4","-2","404175","4000","500","Complete","0.1753193","6.375E-4","0.0247747","0.1499071","0.546875","0.005","138018","4000","15549.340111147894","15536.369070524215","11710.881022750353","1.000693382204123","0.020280809809882006","0","e7f255a3304bc6df3dfbc4384cc42f0a14e097b21ea85d7dfdd0891304dccc86",""
"vectorPerformance","gaussian8","GPSS","4","-1","412094","4000","500","Complete","0.1580544","4.66E-5","0.0184798","0.139528","0.296875","0.0","138132","4000","15263.81484653245","15291.911844531342","11216.22139798599","1.0004803178957116","0.014392603577789376","0","e114ddce1fe3e8b5caed48fc0365aca0d32bd35e94363aa001d7324d00935224",""
"vectorPerformance","gaussian8","GPSS","4","0","420013","4000","500","Complete","0.163682","6.44E-5","0.0203642","0.1432534","0.234375","0.005","138323","4000","15080.473776226881","15096.77911576306","11062.432005908491","1.0006149641210862","0.012458863431772271","0","2a91e22981ec396c3eca9414af3d6ac63570dc29437cdd4bdc3eb6a8db475fa2",""
"vectorPerformance","gaussian8","GPSS","4","1","427932","4000","500","Complete","0.1558206","4.87E-5","0.0184916","0.1372803","0.421875","0.006","138154","4000","15134.6012276361","15136.078376941558","11308.922646882544","1.0009404579967858","0.013454526579750548","0","045e36a427e6332b3973cb5a7bed2c41034d4baa3241673dfea554f81e693a14",""
"vectorPerformance","gaussian8","GPSS","4","2","435851","4000","500","Complete","0.1557246","3.58E-5","0.0187891","0.1368997","0.203125","0.0","137988","4000","14363.080320209516","14344.664435137216","11161.859788330772","1.0004963309089212","0.01645570173683253","0","282eaef783cfb8138f0fbaa41141a7646474130935f10820d7fcdc9d6a1e24c0",""
"vectorPerformance","gaussian8","GPSS","4","3","443770","4000","500","Complete","0.1572451","3.63E-5","0.0187914","0.1384174","0.203125","0.0","138055","4000","15045.50132933249","15019.431343943274","10767.592734371476","1.0010260647907836","0.018113200227977133","0","6f88cd3290902ed4688e28521e20205fca8afb18c6e4fe2e6e0de9c4e7e0a62c",""
"vectorPerformance","gaussian8","GPSS","4","4","451689","4000","500","Complete","0.1594158","4.77E-5","0.0186759","0.1406922","0.328125","0.0","138188","4000","15603.053005275411","15621.61943123139","10677.483456214122","1.0007920020096437","0.014172913039023793","0","3703a943973521b658002c1d1edb8b4dcddac3550850573cac7499aba83dbaac",""
"vectorPerformance","gaussian8","Quantile","1","-2","404175","4000","500","Complete","0.1723531","3.13E-5","0.0438419","0.1284799","0.203125","0.001","439383","4000","15133.633311857895","15137.149661571859","12640.232874183323","1.0002765119712598","0.010865777388695763","0","0a652ec86caa4b0878042a2ca27e4843b8fff440045e84ffe9040bbf18fc5c1b",""
"vectorPerformance","gaussian8","Quantile","1","-1","412094","4000","500","Complete","0.1724598","3.32E-5","0.0429721","0.1294545","0.203125","0.002","438543","4000","15213.490906399908","15228.10660758392","12891.868030399028","1.0002543220506444","0.014962146800250764","0","22193da6e1ed5c7fb6bc482596a8cb09c08425673712be65ab0ebf58ef73f382",""
"vectorPerformance","gaussian8","Quantile","1","0","420013","4000","500","Complete","0.1680203","3.1E-5","0.0422599","0.1257294","0.171875","0.001","436956","4000","15387.214907747757","15383.41868425877","13280.050841973973","1.000488212672387","0.017862111392228958","0","1a2a7053039cbf9cd5227976b2ba660c8f0bbf84c10e94ae04c9c6d297fc0025",""
"vectorPerformance","gaussian8","Quantile","1","1","427932","4000","500","Complete","0.1720351","2.76E-5","0.0403922","0.1316153","0.171875","0.0","437269","4000","15727.934748036001","15719.464590581323","12902.625514015059","1.0004649152576137","0.012810490325706247","0","850de3d767de404b10a6234afa6ecc9c5dfdee0c4338411a0af3e46894e42ce3",""
"vectorPerformance","gaussian8","Quantile","1","2","435851","4000","500","Complete","0.1717126","5.13E-5","0.0415341","0.1301272","0.171875","0.0","438008","4000","15126.989343371939","15133.471327879883","12471.355965872704","1.0004579804360567","0.01410791604282019","0","fd474ea7f77c91f336f3664000c5dec28946aab4fd9917ca2fd5c066ad7e03df",""
"vectorPerformance","gaussian8","Quantile","1","3","443770","4000","500","Complete","0.1711871","3.13E-5","0.0412473","0.1299085","0.171875","0.0","438134","4000","14783.95134310092","14781.603964607304","13183.37761680062","1.0005441549460146","0.009381500096846795","0","f5d860d8f1c8c55386f06f23faad6b9f8df1541a619040c2f28698d0813a5f75",""
"vectorPerformance","gaussian8","Quantile","1","4","451689","4000","500","Complete","0.1734702","3.12E-5","0.0415048","0.1319342","0.1875","0.002","437868","4000","14884.121074739518","14909.092385573675","12538.608584974128","1.0004648391967559","0.02587550455561438","0","f5667ee456b1d3d2b0c42c8460f2481029f27806732e9bf75dd56271a0628822",""
"vectorPerformance","gaussian8","Quantile","2","-2","404175","4000","500","Complete","0.1752557","3.26E-5","0.0397929","0.1354302","0.28125","0.006","439383","4000","15133.633311857895","15137.149661571859","12640.232874183323","1.0002765119712598","0.010865777388695763","0","0a652ec86caa4b0878042a2ca27e4843b8fff440045e84ffe9040bbf18fc5c1b",""
"vectorPerformance","gaussian8","Quantile","2","-1","412094","4000","500","Complete","0.1572806","3.15E-5","0.0256058","0.1316433","0.203125","0.003","438543","4000","15213.490906399908","15228.10660758392","12891.868030399028","1.0002543220506444","0.014962146800250764","0","22193da6e1ed5c7fb6bc482596a8cb09c08425673712be65ab0ebf58ef73f382",""
"vectorPerformance","gaussian8","Quantile","2","0","420013","4000","500","Complete","0.1534802","3.16E-5","0.0238157","0.1296329","0.1875","0.002","436956","4000","15387.214907747757","15383.41868425877","13280.050841973973","1.000488212672387","0.017862111392228958","0","1a2a7053039cbf9cd5227976b2ba660c8f0bbf84c10e94ae04c9c6d297fc0025",""
"vectorPerformance","gaussian8","Quantile","2","1","427932","4000","500","Complete","0.1597442","4.09E-5","0.0252154","0.1344879","0.1875","0.003","437269","4000","15727.934748036001","15719.464590581323","12902.625514015059","1.0004649152576137","0.012810490325706247","0","850de3d767de404b10a6234afa6ecc9c5dfdee0c4338411a0af3e46894e42ce3",""
"vectorPerformance","gaussian8","Quantile","2","2","435851","4000","500","Complete","0.1518121","3.22E-5","0.0244025","0.1273774","0.203125","0.002","438008","4000","15126.989343371939","15133.471327879883","12471.355965872704","1.0004579804360567","0.01410791604282019","0","fd474ea7f77c91f336f3664000c5dec28946aab4fd9917ca2fd5c066ad7e03df",""
"vectorPerformance","gaussian8","Quantile","2","3","443770","4000","500","Complete","0.1573275","3.29E-5","0.0249237","0.1323709","0.53125","0.002","438134","4000","14783.95134310092","14781.603964607304","13183.37761680062","1.0005441549460146","0.009381500096846795","0","f5d860d8f1c8c55386f06f23faad6b9f8df1541a619040c2f28698d0813a5f75",""
"vectorPerformance","gaussian8","Quantile","2","4","451689","4000","500","Complete","0.1507204","4.28E-5","0.0246842","0.1259934","0.1875","0.001","437868","4000","14884.121074739518","14909.092385573675","12538.608584974128","1.0004648391967559","0.02587550455561438","0","f5667ee456b1d3d2b0c42c8460f2481029f27806732e9bf75dd56271a0628822",""
"vectorPerformance","gaussian8","Quantile","4","-2","404175","4000","500","Complete","0.1526324","3.29E-5","0.0222779","0.1303216","0.203125","0.0","439383","4000","15133.633311857895","15137.149661571859","12640.232874183323","1.0002765119712598","0.010865777388695763","0","0a652ec86caa4b0878042a2ca27e4843b8fff440045e84ffe9040bbf18fc5c1b",""
"vectorPerformance","gaussian8","Quantile","4","-1","412094","4000","500","Complete","0.1532958","2.92E-5","0.0225229","0.1307437","0.203125","0.0","438543","4000","15213.490906399908","15228.10660758392","12891.868030399028","1.0002543220506444","0.014962146800250764","0","22193da6e1ed5c7fb6bc482596a8cb09c08425673712be65ab0ebf58ef73f382",""
"vectorPerformance","gaussian8","Quantile","4","0","420013","4000","500","Complete","0.154038","3.1E-5","0.0225031","0.1315039","0.265625","0.003","436956","4000","15387.214907747757","15383.41868425877","13280.050841973973","1.000488212672387","0.017862111392228958","0","1a2a7053039cbf9cd5227976b2ba660c8f0bbf84c10e94ae04c9c6d297fc0025",""
"vectorPerformance","gaussian8","Quantile","4","1","427932","4000","500","Complete","0.153086","4.6E-5","0.0237645","0.1292755","0.5","0.001","437269","4000","15727.934748036001","15719.464590581323","12902.625514015059","1.0004649152576137","0.012810490325706247","0","850de3d767de404b10a6234afa6ecc9c5dfdee0c4338411a0af3e46894e42ce3",""
"vectorPerformance","gaussian8","Quantile","4","2","435851","4000","500","Complete","0.161503","4.11E-5","0.0269874","0.1344745","0.265625","0.003","438008","4000","15126.989343371939","15133.471327879883","12471.355965872704","1.0004579804360567","0.01410791604282019","0","fd474ea7f77c91f336f3664000c5dec28946aab4fd9917ca2fd5c066ad7e03df",""
"vectorPerformance","gaussian8","Quantile","4","3","443770","4000","500","Complete","0.1560001","5.58E-5","0.0244464","0.1314979","0.25","0.003","438134","4000","14783.95134310092","14781.603964607304","13183.37761680062","1.0005441549460146","0.009381500096846795","0","f5d860d8f1c8c55386f06f23faad6b9f8df1541a619040c2f28698d0813a5f75",""
"vectorPerformance","gaussian8","Quantile","4","4","451689","4000","500","Complete","0.1535364","3.52E-5","0.0219316","0.1315696","0.21875","0.003","437868","4000","14884.121074739518","14909.092385573675","12538.608584974128","1.0004648391967559","0.02587550455561438","0","f5667ee456b1d3d2b0c42c8460f2481029f27806732e9bf75dd56271a0628822",""
"vectorPerformance","likelihood8","GPSS","1","-2","404175","4000","500","Complete","0.2069143","1.331E-4","0.0787393","0.1280419","0.546875","0.002","113497","4000","15386.728000357793","15391.85127451405","11321.818924317045","1.000502564087113","0.005344596134197365","0","15875fc3ad457cd99d016931ae49e3b53ed50293a59b7331791ac43670de87bd",""
"vectorPerformance","likelihood8","GPSS","1","-1","412094","4000","500","Complete","0.2053063","5.98E-5","0.0788196","0.1264269","0.203125","0.0","113672","4000","14515.066848005721","14590.130865412311","10903.103694208865","1.0008342935047612","0.005564436392907962","0","fc720f0e7fc6b705ca4b80ac8fe6515a0d286ae0520a978aef375e586c9db6bf",""
"vectorPerformance","likelihood8","GPSS","1","0","420013","4000","500","Complete","0.2072786","8.11E-5","0.0787862","0.1284113","0.265625","0.002","113054","4000","15068.277084944693","15070.85887531968","10694.846310168503","1.0005601541440654","0.004181248674558491","0","8d6dc2b369fc062d17f4e1721fe9d8a199bcba9f600d8572402455c6c30b60fa",""
"vectorPerformance","likelihood8","GPSS","1","1","427932","4000","500","Complete","0.2075973","5.22E-5","0.0801054","0.1274397","0.21875","0.002","113472","4000","15069.243223748383","15055.059231076986","10322.707096463675","1.0013248567157627","0.005340326134526563","0","38e3adbbae621e7ad84a1cb5d7d2f248aeb925e3eea6b59badd3e9bb967ca792",""
"vectorPerformance","likelihood8","GPSS","1","2","435851","4000","500","Complete","0.205421","4.86E-5","0.0784994","0.126873","0.21875","0.0","113322","4000","15018.1283976014","15019.886701809703","11132.174688571149","1.000533090102839","0.005175852109189194","0","a1c97633734bbb43a66c525a225905cb612f427cd2600d3cc731158cc0011283",""
"vectorPerformance","likelihood8","GPSS","1","3","443770","4000","500","Complete","0.2056984","4.97E-5","0.080073","0.1255757","0.21875","0.001","113541","4000","15504.177620932032","15516.176571089783","11070.759113858252","1.0005200177999494","0.0030179744349801974","0","10250d525acdf021423a78f0a10ef6caf57ce50e6525306305dda230dde4a3dd",""
"vectorPerformance","likelihood8","GPSS","1","4","451689","4000","500","Complete","0.2061393","7.39E-5","0.0794514","0.126614","0.203125","0.001","113652","4000","14785.194091889316","14779.730449941797","11297.287331686812","1.0008757668998252","0.004036703328069907","0","aeb7ca95e5af585230ca0add63518df7f82bcf74ed17b9d657a219f4e1b2d0f5",""
"vectorPerformance","likelihood8","GPSS","2","-2","404175","4000","500","Complete","0.1879684","0.0018863","0.0584963","0.1275858","0.328125","0.0","113497","4000","15386.728000357793","15391.85127451405","11321.818924317045","1.000502564087113","0.005344596134197365","0","15875fc3ad457cd99d016931ae49e3b53ed50293a59b7331791ac43670de87bd",""
"vectorPerformance","likelihood8","GPSS","2","-1","412094","4000","500","Complete","0.1696085","6.35E-5","0.0412482","0.1282968","0.21875","0.002","113672","4000","14515.066848005721","14590.130865412311","10903.103694208865","1.0008342935047612","0.005564436392907962","0","fc720f0e7fc6b705ca4b80ac8fe6515a0d286ae0520a978aef375e586c9db6bf",""
"vectorPerformance","likelihood8","GPSS","2","0","420013","4000","500","Complete","0.1677569","4.71E-5","0.0416662","0.1260436","0.1875","0.0","113054","4000","15068.277084944693","15070.85887531968","10694.846310168503","1.0005601541440654","0.004181248674558491","0","8d6dc2b369fc062d17f4e1721fe9d8a199bcba9f600d8572402455c6c30b60fa",""
"vectorPerformance","likelihood8","GPSS","2","1","427932","4000","500","Complete","0.1679692","6.01E-5","0.0430647","0.1248444","0.1875","0.001","113472","4000","15069.243223748383","15055.059231076986","10322.707096463675","1.0013248567157627","0.005340326134526563","0","38e3adbbae621e7ad84a1cb5d7d2f248aeb925e3eea6b59badd3e9bb967ca792",""
"vectorPerformance","likelihood8","GPSS","2","2","435851","4000","500","Complete","0.1674459","5.39E-5","0.042464","0.124928","0.21875","0.001","113322","4000","15018.1283976014","15019.886701809703","11132.174688571149","1.000533090102839","0.005175852109189194","0","a1c97633734bbb43a66c525a225905cb612f427cd2600d3cc731158cc0011283",""
"vectorPerformance","likelihood8","GPSS","2","3","443770","4000","500","Complete","0.1679176","5.26E-5","0.0413094","0.1265556","0.234375","0.0","113541","4000","15504.177620932032","15516.176571089783","11070.759113858252","1.0005200177999494","0.0030179744349801974","0","10250d525acdf021423a78f0a10ef6caf57ce50e6525306305dda230dde4a3dd",""
"vectorPerformance","likelihood8","GPSS","2","4","451689","4000","500","Complete","0.1684521","5.03E-5","0.0414033","0.1269985","0.203125","0.001","113652","4000","14785.194091889316","14779.730449941797","11297.287331686812","1.0008757668998252","0.004036703328069907","0","aeb7ca95e5af585230ca0add63518df7f82bcf74ed17b9d657a219f4e1b2d0f5",""
"vectorPerformance","likelihood8","GPSS","4","-2","404175","4000","500","Complete","0.1501601","1.552E-4","0.0230756","0.1269293","0.1875","0.001","113497","4000","15386.728000357793","15391.85127451405","11321.818924317045","1.000502564087113","0.005344596134197365","0","15875fc3ad457cd99d016931ae49e3b53ed50293a59b7331791ac43670de87bd",""
"vectorPerformance","likelihood8","GPSS","4","-1","412094","4000","500","Complete","0.1537569","1.047E-4","0.024091","0.1295612","0.25","0.001","113672","4000","14515.066848005721","14590.130865412311","10903.103694208865","1.0008342935047612","0.005564436392907962","0","fc720f0e7fc6b705ca4b80ac8fe6515a0d286ae0520a978aef375e586c9db6bf",""
"vectorPerformance","likelihood8","GPSS","4","0","420013","4000","500","Complete","0.1499095","5.36E-5","0.0227883","0.1270676","0.1875","0.002","113054","4000","15068.277084944693","15070.85887531968","10694.846310168503","1.0005601541440654","0.004181248674558491","0","8d6dc2b369fc062d17f4e1721fe9d8a199bcba9f600d8572402455c6c30b60fa",""
"vectorPerformance","likelihood8","GPSS","4","1","427932","4000","500","Complete","0.1495783","4.8E-5","0.0225016","0.1270287","0.1875","0.0","113472","4000","15069.243223748383","15055.059231076986","10322.707096463675","1.0013248567157627","0.005340326134526563","0","38e3adbbae621e7ad84a1cb5d7d2f248aeb925e3eea6b59badd3e9bb967ca792",""
"vectorPerformance","likelihood8","GPSS","4","2","435851","4000","500","Complete","0.1543047","5.2E-5","0.0241999","0.1300528","0.265625","0.002","113322","4000","15018.1283976014","15019.886701809703","11132.174688571149","1.000533090102839","0.005175852109189194","0","a1c97633734bbb43a66c525a225905cb612f427cd2600d3cc731158cc0011283",""
"vectorPerformance","likelihood8","GPSS","4","3","443770","4000","500","Complete","0.1504657","4.97E-5","0.0223243","0.1280917","0.1875","0.002","113541","4000","15504.177620932032","15516.176571089783","11070.759113858252","1.0005200177999494","0.0030179744349801974","0","10250d525acdf021423a78f0a10ef6caf57ce50e6525306305dda230dde4a3dd",""
"vectorPerformance","likelihood8","GPSS","4","4","451689","4000","500","Complete","0.1510776","4.96E-5","0.0234619","0.1275661","0.1875","0.0","113652","4000","14785.194091889316","14779.730449941797","11297.287331686812","1.0008757668998252","0.004036703328069907","0","aeb7ca95e5af585230ca0add63518df7f82bcf74ed17b9d657a219f4e1b2d0f5",""
"vectorPerformance","likelihood8","Quantile","1","-2","404175","4000","500","Complete","0.5059355","4.84E-5","0.3824112","0.1234759","0.5","0.002","675623","4000","14553.603071888145","14560.448774995888","11253.189859649683","1.0007097070118298","0.003922918284137322","0","03828cdda4fc43583cac684014ff31176af4a34269763a886473aa7e641f0391",""
"vectorPerformance","likelihood8","Quantile","1","-1","412094","4000","500","Complete","0.5016437","4.32E-5","0.3744086","0.1271919","0.515625","0.002","674660","4000","15209.136106969212","15217.30790335651","11240.432710958032","1.0004372157752155","0.0052684685777992235","0","e259b6e006096a76873934a7876a399ffc6054ce8626e6a9f54fe4dc9a2a077b",""
"vectorPerformance","likelihood8","Quantile","1","0","420013","4000","500","Complete","0.5032479","3.22E-5","0.3734735","0.1297422","0.5","0.004","673796","4000","15027.331818683551","15033.704474475824","10491.658637470435","1.0004326935079904","0.005338364077357494","0","a6b794bfac044c42b2225f202fe85edd749f09d343dadd0c6f9a8be5b72afda0",""
"vectorPerformance","likelihood8","Quantile","1","1","427932","4000","500","Complete","0.5032732","3.25E-5","0.3763158","0.1269249","0.5","0.002","673825","4000","15276.658872254206","15256.4622489339","11119.716918313663","1.000391617247902","0.006419580823759208","0","50e2cecd19fa21e7ea4301720423264b745a7096caa97d8e6935a59763285f0a",""
"vectorPerformance","likelihood8","Quantile","1","2","435851","4000","500","Complete","0.5023481","4.22E-5","0.3771067","0.1251992","0.5","0.0","674482","4000","15438.964336306639","15424.356228106937","11497.88972532256","1.0006283061980878","0.01024848436056533","0","d045bb5c2ae5192b21902085068a9b62aa6f41d66d4132dc6affda22bcc4912d",""
"vectorPerformance","likelihood8","Quantile","1","3","443770","4000","500","Complete","0.4987868","3.39E-5","0.3738939","0.124859","0.5","0.001","674770","4000","15279.141041189421","15290.437507693725","11098.089526704722","1.00060311853599","0.008195113181772185","0","14c0d80a24194a44695934e9fba1972daa6dc8b7383da72f1cd5837c36c4722d",""
"vectorPerformance","likelihood8","Quantile","1","4","451689","4000","500","Complete","0.5016636","3.73E-5","0.3756044","0.1260219","0.5","0.001","675588","4000","15378.326224840608","15396.096164831599","11613.462866841413","1.000726442029433","0.005885612388259281","0","dffab805aa7e6a415f84c4666b5b3033cb9751a54880ba72e95a79dc87652086",""
"vectorPerformance","likelihood8","Quantile","2","-2","404175","4000","500","Complete","0.3267508","9.7E-5","0.20047","0.1261838","0.53125","0.001","675623","4000","14553.603071888145","14560.448774995888","11253.189859649683","1.0007097070118298","0.003922918284137322","0","03828cdda4fc43583cac684014ff31176af4a34269763a886473aa7e641f0391",""
"vectorPerformance","likelihood8","Quantile","2","-1","412094","4000","500","Complete","0.3239815","6.88E-5","0.1941285","0.1297842","0.546875","0.004","674660","4000","15209.136106969212","15217.30790335651","11240.432710958032","1.0004372157752155","0.0052684685777992235","0","e259b6e006096a76873934a7876a399ffc6054ce8626e6a9f54fe4dc9a2a077b",""
"vectorPerformance","likelihood8","Quantile","2","0","420013","4000","500","Complete","0.3218252","4.9E-5","0.1940504","0.1277258","0.5","0.002","673796","4000","15027.331818683551","15033.704474475824","10491.658637470435","1.0004326935079904","0.005338364077357494","0","a6b794bfac044c42b2225f202fe85edd749f09d343dadd0c6f9a8be5b72afda0",""
"vectorPerformance","likelihood8","Quantile","2","1","427932","4000","500","Complete","0.3230232","6.21E-5","0.1936012","0.1293599","0.546875","0.003","673825","4000","15276.658872254206","15256.4622489339","11119.716918313663","1.000391617247902","0.006419580823759208","0","50e2cecd19fa21e7ea4301720423264b745a7096caa97d8e6935a59763285f0a",""
"vectorPerformance","likelihood8","Quantile","2","2","435851","4000","500","Complete","0.3219084","3.55E-5","0.1944872","0.1273857","0.5","0.001","674482","4000","15438.964336306639","15424.356228106937","11497.88972532256","1.0006283061980878","0.01024848436056533","0","d045bb5c2ae5192b21902085068a9b62aa6f41d66d4132dc6affda22bcc4912d",""
"vectorPerformance","likelihood8","Quantile","2","3","443770","4000","500","Complete","0.3201516","3.59E-5","0.1947364","0.1253793","0.53125","0.001","674770","4000","15279.141041189421","15290.437507693725","11098.089526704722","1.00060311853599","0.008195113181772185","0","14c0d80a24194a44695934e9fba1972daa6dc8b7383da72f1cd5837c36c4722d",""
"vectorPerformance","likelihood8","Quantile","2","4","451689","4000","500","Complete","0.320805","3.77E-5","0.1953164","0.1254509","0.5","0.001","675588","4000","15378.326224840608","15396.096164831599","11613.462866841413","1.000726442029433","0.005885612388259281","0","dffab805aa7e6a415f84c4666b5b3033cb9751a54880ba72e95a79dc87652086",""
"vectorPerformance","likelihood8","Quantile","4","-2","404175","4000","500","Complete","0.2275032","4.93E-5","0.1023282","0.1251257","0.5625","0.002","675623","4000","14553.603071888145","14560.448774995888","11253.189859649683","1.0007097070118298","0.003922918284137322","0","03828cdda4fc43583cac684014ff31176af4a34269763a886473aa7e641f0391",""
"vectorPerformance","likelihood8","Quantile","4","-1","412094","4000","500","Complete","0.2277967","3.48E-5","0.0998666","0.1278953","0.515625","0.002","674660","4000","15209.136106969212","15217.30790335651","11240.432710958032","1.0004372157752155","0.0052684685777992235","0","e259b6e006096a76873934a7876a399ffc6054ce8626e6a9f54fe4dc9a2a077b",""
