blocked,workload,strategy,round,seed,method,query,truth,estimate,error,fullWidth,covered,criteriaMet,reason,drawsPerChain,checks,apiSeconds,rHat,bulkEss,meanEss,meanEssPerSecond,acceptance
blocked,multimodal,mixed,24,252059,adaptive,positive,0.5,0.50109375,0.0010937500000000044,0.06590848568054186,true,true,PrecisionReached,8000,4,0.1439682,1.002325110350114,945.387355459295,945.3873554593051,6566.640101489809,0.62221875
blocked,multimodal,mixed,24,252059,adaptive,x,0.0,0.015950956322192233,0.015950956322192233,0.5278663452188798,true,true,PrecisionReached,8000,4,0.1439682,1.0017020666226162,1432.2268078861491,987.5361531632876,6859.404737735747,0.62221875
blocked,normal,default,24,252059,fixed,x,0.0,-0.0012007167702918764,-0.0012007167702918764,0.03260941070235583,true,true,FixedBudget,12000,1,0.1149895,1.0001497885725297,16285.426090130753,16278.193734907392,141562.4360042212,1.0
blocked,normal,default,24,252059,fixed,y,0.0,-0.004098787545453646,-0.004098787545453646,0.03519037684594874,true,true,FixedBudget,12000,1,0.1149895,1.000303011480775,16344.01329007907,16328.461688324382,141999.58855655848,1.0
blocked,normal,default,24,252059,adaptive,x,0.0,-0.003396634236917606,-0.003396634236917606,0.09104200302651255,true,true,PrecisionReached,2000,1,0.017414,1.00147463011982,2453.711355532151,2453.104028736986,140869.64676335052,1.0
blocked,normal,default,24,252059,adaptive,y,0.0,0.026678014487050598,0.026678014487050598,0.08999247241909453,true,true,PrecisionReached,2000,1,0.017414,1.0021501837917968,2514.2575514530186,2510.973944204372,144192.83014840772,1.0
blocked,normal,block,24,252059,fixed,x,0.0,0.009005514273654924,0.009005514273654924,0.05472372689976454,true,true,FixedBudget,12000,1,0.1292144,1.0001395714439023,6113.122689299866,6107.44974339286,47266.014804796214,0.3565625
blocked,normal,block,24,252059,fixed,y,0.0,-0.005659766211878081,-0.005659766211878081,0.0545938427233692,true,true,FixedBudget,12000,1,0.1292144,1.0015033488051865,6821.483396437945,6818.194508111631,52766.52221510629,0.3565625
blocked,normal,block,24,252059,adaptive,x,0.0,-0.0027014436751133797,-0.0027014436751133797,0.13863174310505916,true,true,PrecisionReached,2000,1,0.0224333,1.0024084486148996,1055.0795528776468,1054.2068785798776,46992.94702874199,0.3565
blocked,normal,block,24,252059,adaptive,y,0.0,0.04058707528745975,0.04058707528745975,0.13881343678013391,true,true,PrecisionReached,2000,1,0.0224333,1.0055815117330817,1092.9283460190502,1089.6874558102961,48574.55014689306,0.3565
blocked,correlated,default,24,252059,fixed,x,0.0,0.09852452897931041,0.09852452897931041,0.149859807493683,false,false,FixedBudget,12000,1,0.1014039,1.0731439554068283,64.32707880982998,63.14330061415063,622.6910465391433,0.1504375
blocked,correlated,default,24,252059,fixed,y,0.0,0.09970778897537214,0.09970778897537214,0.1491241876764911,false,false,FixedBudget,12000,1,0.1014039,1.071152386000446,65.52070888106321,64.07499205341132,631.8789716511034,0.1504375
blocked,correlated,default,24,252059,adaptive,x,0.0,0.09852452897931041,0.09852452897931041,0.149859807493683,false,false,MaxDrawsReached,12000,6,0.3065167,1.0731439554068283,64.32707880982998,63.14330061415063,206.00280707103605,0.1504375
blocked,correlated,default,24,252059,adaptive,y,0.0,0.09970778897537214,0.09970778897537214,0.1491241876764911,false,false,MaxDrawsReached,12000,6,0.3065167,1.071152386000446,65.52070888106321,64.07499205341132,209.04241776520277,0.1504375
blocked,correlated,joint-prior,24,252059,fixed,x,0.0,-0.0029152541229103685,-0.0029152541229103685,0.053829997064839964,true,true,FixedBudget,12000,1,0.1176341,1.0011344445253971,3377.6857674390913,3348.6312177688355,28466.500936113214,0.13287500000000002
blocked,correlated,joint-prior,24,252059,fixed,y,0.0,-0.003349885714771683,-0.003349885714771683,0.05335149429230524,true,true,FixedBudget,12000,1,0.1176341,1.001284625658789,3404.4224003840177,3373.198719691288,28675.347706925862,0.13287500000000002
blocked,correlated,joint-prior,24,252059,adaptive,x,0.0,-0.01718832254101814,-0.01718832254101814,0.08921524112564509,true,true,PrecisionReached,4000,2,0.0474686,1.0047173607857247,1121.9566181968696,1097.9284980481261,23129.574035217516,0.134375
blocked,correlated,joint-prior,24,252059,adaptive,y,0.0,-0.012853093787163261,-0.012853093787163261,0.08864051933083988,true,true,PrecisionReached,4000,2,0.0474686,1.0031304067766664,1125.3089402477638,1094.6232315302957,23059.943447464128,0.134375
blocked,correlated,diagonal,24,252059,fixed,x,0.0,0.016129180050460934,0.016129180050460934,0.08298821178995076,true,true,FixedBudget,12000,1,0.1196253,1.0043925820504915,1035.0253532577244,1035.5137910210658,8656.31092269834,0.0876875
blocked,correlated,diagonal,24,252059,fixed,y,0.0,0.021274076861323543,0.021274076861323543,0.08274145979614611,true,true,FixedBudget,12000,1,0.1196253,1.0043692485063678,1027.9521206560223,1027.402761967188,8588.50729709508,0.0876875
blocked,correlated,diagonal,24,252059,adaptive,x,0.0,0.004216502047922566,0.004216502047922566,0.0918291119058144,true,true,PrecisionReached,8000,4,0.1467038,1.0065259359414644,711.0705784675929,715.3110591833473,4875.886372291293,0.08625000000000001
blocked,correlated,diagonal,24,252059,adaptive,y,0.0,0.010848894035112133,0.010848894035112133,0.09179276020431382,true,true,PrecisionReached,8000,4,0.1467038,1.0064764846858831,699.7066349089425,703.5085045662453,4795.43477787382,0.08625000000000001
blocked,correlated,block,24,252059,fixed,x,0.0,-0.00500996126799691,-0.00500996126799691,0.036437029137553166,true,true,FixedBudget,12000,1,0.1291085,1.0004017752043992,6664.581390471208,6645.397793795865,51471.419726786895,0.3568125
blocked,correlated,block,24,252059,fixed,y,0.0,-0.004924466546878031,-0.004924466546878031,0.036864285103534296,true,true,FixedBudget,12000,1,0.1291085,1.0004593329467797,6569.574275224921,6551.493522240001,50744.09138236446,0.3568125
blocked,correlated,block,24,252059,adaptive,x,0.0,-0.013665751634874712,-0.013665751634874712,0.08863545077610399,true,true,PrecisionReached,2000,1,0.0246552,1.0014184291838881,1237.169031064927,1241.4040314619049,50350.59668799705,0.356875
blocked,correlated,block,24,252059,adaptive,y,0.0,-0.010632577704419284,-0.010632577704419284,0.08847874411832596,true,true,PrecisionReached,2000,1,0.0246552,1.0013134395602992,1228.900097825896,1226.350800764675,49740.046755438,0.356875
blocked,multimodal,block,25,259978,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1133162,Infinity,4.000333361113426,4.000333361113426,35.302395960272456,0.7054999999999999
blocked,multimodal,block,25,259978,fixed,x,0.0,-0.026777647985307684,-0.026777647985307684,0.041920107313595655,false,false,FixedBudget,12000,1,0.1133162,1.7333639498877855,6.067015226418599,4.127925782510208,36.42838166573012,0.7054999999999999
blocked,multimodal,block,25,259978,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3302554,Infinity,4.000333361113426,4.000333361113426,12.11284769639929,0.7054999999999999
blocked,multimodal,block,25,259978,adaptive,x,0.0,-0.026777647985307684,-0.026777647985307684,0.041920107313595655,false,false,MaxDrawsReached,12000,6,0.3302554,1.7333639498877855,6.067015226418599,4.127925782510208,12.49919239022347,0.7054999999999999
blocked,multimodal,mixed,25,259978,fixed,positive,0.5,0.49164583333333334,-0.008354166666666663,0.05344035956366046,true,true,FixedBudget,12000,1,0.1127874,1.0018101481019654,1453.597585372805,1453.5975853728041,12887.943027082849,0.6236249999999999
blocked,multimodal,mixed,25,259978,fixed,x,0.0,-0.07556178184789708,-0.07556178184789708,0.4288956711993775,true,true,FixedBudget,12000,1,0.1127874,1.0017130235518246,2053.1790116574257,1486.5108412874492,13179.759807278555,0.6236249999999999
blocked,multimodal,mixed,25,259978,adaptive,positive,0.5,0.48184375,-0.018156249999999985,0.06554918309508297,true,true,PrecisionReached,8000,4,0.1423127,1.0034921187486079,921.4497933515613,921.4497933515647,6474.824758096535,0.6207499999999999
blocked,multimodal,mixed,25,259978,adaptive,x,0.0,-0.15531015768930123,-0.15531015768930123,0.5281337138449876,true,true,PrecisionReached,8000,4,0.1423127,1.0021728035826292,1307.7042995433928,942.2224685097532,6620.789771466309,0.6207499999999999
blocked,normal,default,25,259978,fixed,x,0.0,-0.004056824726225927,-0.004056824726225927,0.036468474110538864,true,true,FixedBudget,12000,1,0.1139394,1.000400107715161,16005.229511592146,16002.050553628942,140443.52132474756,1.0
blocked,normal,default,25,259978,fixed,y,0.0,0.006948278946277142,0.006948278946277142,0.03701158898771859,true,true,FixedBudget,12000,1,0.1139394,1.000180892892224,15425.236762862687,15410.083498584265,135248.0660648052,1.0
blocked,normal,default,25,259978,adaptive,x,0.0,-0.021855307863059115,-0.021855307863059115,0.07793539078113301,true,true,PrecisionReached,2000,1,0.0171728,1.0051968525629,2901.9731293531363,2905.17064233357,169172.7989805722,1.0
blocked,normal,default,25,259978,adaptive,y,0.0,7.879270999753274E-4,7.879270999753274E-4,0.08638454861820849,true,true,PrecisionReached,2000,1,0.0171728,1.0016447267351036,2668.7652144143603,2658.9786231048392,154836.63835279277,1.0
blocked,normal,block,25,259978,fixed,x,0.0,0.01631513681809521,0.01631513681809521,0.056593146051863864,true,true,FixedBudget,12000,1,0.130357,1.0004429559561012,6189.0223925509135,6180.501669542485,47412.11956045694,0.3598125
blocked,normal,block,25,259978,fixed,y,0.0,-0.013676040362281539,-0.013676040362281539,0.052686282897462064,true,true,FixedBudget,12000,1,0.130357,1.0003814346574635,6764.602306163881,6758.791564326778,51848.3208751872,0.3598125
blocked,normal,block,25,259978,adaptive,x,0.0,0.025554120813776823,0.025554120813776823,0.120033476118228,true,true,PrecisionReached,2000,1,0.021856,1.003032217744876,1171.8314087127333,1169.4225378836854,53505.78961766496,0.36024999999999996
blocked,normal,block,25,259978,adaptive,y,0.0,0.03147290054359675,0.03147290054359675,0.13131692085786698,true,true,PrecisionReached,2000,1,0.021856,1.0027775355992254,1086.6799607852822,1089.0252188071988,49827.28856182279,0.36024999999999996
blocked,correlated,default,25,259978,fixed,x,0.0,0.17168940748409534,0.17168940748409534,0.16420575354398162,false,false,FixedBudget,12000,1,0.1050172,1.0630405375695509,56.01174609208128,54.68827797592193,520.7554379275198,0.14560416666666667
blocked,correlated,default,25,259978,fixed,y,0.0,0.17723358573734382,0.17723358573734382,0.16482553392710553,false,false,FixedBudget,12000,1,0.1050172,1.061408436020882,56.150423588079555,54.753492147843,521.376423555789,0.14560416666666667
blocked,correlated,default,25,259978,adaptive,x,0.0,0.17168940748409534,0.17168940748409534,0.16420575354398162,false,false,MaxDrawsReached,12000,6,0.3014569,1.0630405375695509,56.01174609208128,54.68827797592193,181.41325667424405,0.14560416666666667
blocked,correlated,default,25,259978,adaptive,y,0.0,0.17723358573734382,0.17723358573734382,0.16482553392710553,false,false,MaxDrawsReached,12000,6,0.3014569,1.061408436020882,56.150423588079555,54.753492147843,181.6295866767123,0.14560416666666667
blocked,correlated,joint-prior,25,259978,fixed,x,0.0,0.00110789587827749,0.00110789587827749,0.05386094713453039,true,true,FixedBudget,12000,1,0.117067,1.0009556258455012,3151.8798392811636,3133.400332749487,26765.871960069762,0.13216666666666668
blocked,correlated,joint-prior,25,259978,fixed,y,0.0,0.003100453954342136,0.003100453954342136,0.05424240579290249,true,true,FixedBudget,12000,1,0.117067,1.0010899566903115,3203.209403689818,3191.198453944496,27259.5902683463,0.13216666666666668
blocked,correlated,joint-prior,25,259978,adaptive,x,0.0,0.010733990274062015,0.010733990274062015,0.08634507452290031,true,true,PrecisionReached,4000,2,0.0473411,1.0026994485175023,1060.1233407405734,1065.3598805129402,22503.910566356513,0.1325625
blocked,correlated,joint-prior,25,259978,adaptive,y,0.0,0.013198848008415809,0.013198848008415809,0.08685092926035867,true,true,PrecisionReached,4000,2,0.0473411,1.0027748646266097,1072.4121706420958,1078.2394084562186,22775.968628870447,0.1325625
blocked,correlated,diagonal,25,259978,fixed,x,0.0,-0.02038759977440141,-0.02038759977440141,0.09140049358178048,true,true,FixedBudget,12000,1,0.1179623,1.006102683426124,1009.4660056281134,1007.9293729712435,8544.504243908803,0.08470833333333333
blocked,correlated,diagonal,25,259978,fixed,y,0.0,-0.024941023625843328,-0.024941023625843328,0.0902961950838356,true,true,FixedBudget,12000,1,0.1179623,1.0060127291999583,1015.9378660313882,1015.9494165230434,8612.492436338078,0.08470833333333333
blocked,correlated,diagonal,25,259978,adaptive,x,0.0,-0.037953454140851606,-0.037953454140851606,0.1005261882844012,true,true,PrecisionReached,10000,5,0.2257449,1.00875157630301,720.2179272776018,719.0815214180856,3185.372167513355,0.083
blocked,correlated,diagonal,25,259978,adaptive,y,0.0,-0.040127923635839835,-0.040127923635839835,0.09986639064520382,true,true,PrecisionReached,10000,5,0.2257449,1.0087518739139292,712.2295865830005,712.0719798052467,3154.3214478167465,0.083
blocked,correlated,block,25,259978,fixed,x,0.0,-7.293761750634675E-4,-7.293761750634675E-4,0.038083115449645724,true,true,FixedBudget,12000,1,0.1296362,1.0010090810084498,6448.9720704631945,6447.0461097843445,49731.83501047041,0.36049999999999993
blocked,correlated,block,25,259978,fixed,y,0.0,-0.002414470486981818,-0.002414470486981818,0.038038155330755,true,true,FixedBudget,12000,1,0.1296362,1.0007323237911543,6551.785072538416,6553.8300705970105,50555.55524303405,0.36049999999999993
blocked,correlated,block,25,259978,adaptive,x,0.0,-0.01392334815042412,-0.01392334815042412,0.0796735920793919,true,true,PrecisionReached,2000,1,0.0240759,1.0039993652795745,1260.597257326906,1254.0269828329085,52086.40104141106,0.362375
blocked,correlated,block,25,259978,adaptive,y,0.0,-0.013290693504596968,-0.013290693504596968,0.07853650723391226,true,true,PrecisionReached,2000,1,0.0240759,1.0039376604195687,1272.6895170280566,1265.7466734132815,52573.182037360246,0.362375
blocked,multimodal,default,25,259978,fixed,positive,0.5,0.49445833333333333,-0.005541666666666667,0.02546264131291472,true,true,FixedBudget,12000,1,0.1057861,1.0004579832117837,6760.391048406816,6760.391048406878,63906.23199462764,0.2720625
blocked,multimodal,default,25,259978,fixed,x,0.0,-0.04078294452314113,-0.04078294452314113,0.20880655138139217,true,true,FixedBudget,12000,1,0.1057861,1.0006810672768593,7312.970074707341,6669.086658435216,63043.12814665837,0.2720625
blocked,multimodal,default,25,259978,adaptive,positive,0.5,0.483,-0.017000000000000015,0.06238356934293145,true,true,PrecisionReached,2000,1,0.0166386,1.0052336225086302,1122.817033203574,1122.817033203566,67482.66279636305,0.268
blocked,multimodal,default,25,259978,adaptive,x,0.0,-0.13587812132176724,-0.13587812132176724,0.5084466585126305,true,true,PrecisionReached,2000,1,0.0166386,1.0083337010820648,1371.8995647829581,1191.2950814490523,71598.27638437443,0.268
blocked,multimodal,mixed,26,267897,fixed,positive,0.5,0.5031875,0.0031875000000000098,0.054681622851514,true,true,FixedBudget,12000,1,0.1124748,1.0063072716454284,1232.8116577579399,1232.8116577580204,10960.78106169578,0.6168541666666667
blocked,multimodal,mixed,26,267897,fixed,x,0.0,0.014505166387007051,0.014505166387007051,0.43488896693405843,true,true,FixedBudget,12000,1,0.1124748,1.003816112665679,2123.187927144141,1329.1500149896192,11817.313878216446,0.6168541666666667
blocked,multimodal,mixed,26,267897,adaptive,positive,0.5,0.49116666666666664,-0.00883333333333336,0.07191835563524243,true,true,PrecisionReached,6000,3,0.0926676,1.0024580351698962,708.8972990793883,708.8972990793933,7649.893804084634,0.6184166666666666
blocked,multimodal,mixed,26,267897,adaptive,x,0.0,-0.06738617972758476,-0.06738617972758476,0.5742119521356176,true,true,PrecisionReached,6000,3,0.0926676,1.002947373373542,1092.9453296881863,733.2301837156097,7912.476245371733,0.6184166666666666
blocked,normal,default,26,267897,fixed,x,0.0,-0.0031395843618091668,-0.0031395843618091668,0.0352887176691086,true,true,FixedBudget,12000,1,0.1142918,1.0003361315051587,16062.049196162072,16064.539473133904,140557.23571711974,1.0
blocked,normal,default,26,267897,fixed,y,0.0,-0.0010473332943956581,-0.0010473332943956581,0.03541691511533238,true,true,FixedBudget,12000,1,0.1142918,1.000263048210101,15875.691882331013,15864.31621125611,138805.37546224758,1.0
blocked,normal,default,26,267897,adaptive,x,0.0,-0.002638897282818853,-0.002638897282818853,0.08470067518792741,true,true,PrecisionReached,2000,1,0.0208617,1.001389169649231,2688.611686778447,2689.165003135412,128904.4039141303,1.0
blocked,normal,default,26,267897,adaptive,y,0.0,-0.031805092002938906,-0.031805092002938906,0.0935418684740302,true,true,PrecisionReached,2000,1,0.0208617,1.001010048469512,2698.119188244847,2678.2472105025554,128381.06244949142,1.0
