"research","target","sampler","round","seed","method","draws","query","truth","estimate","fullWidth","covered","criteriaMet","reason","meanEss","evaluationsFullRun","failureReasons"
"research","banana","figaro-block","17","275634","fixed","12000","ySquared","0.57","0.5271961028436352","0.1400441041055949","true","true","FixedBudget","1515.2150689177688","79939",""
"research","banana","figaro-block","17","275634","stopped","8000","event","0.045500263896358334","0.04196875","0.02469235741621578","true","true","PrecisionReached","1750.2025932527329","79939",""
"research","banana","figaro-block","17","275634","stopped","8000","x","0.0","0.0029577855042367818","0.12662437123009812","true","true","PrecisionReached","1630.2047861790506","79939",""
"research","banana","figaro-block","17","275634","stopped","8000","xSquared","1.0","0.9848563807292332","0.17968800837394847","true","true","PrecisionReached","1470.4524136438783","79939",""
"research","banana","figaro-block","17","275634","stopped","8000","y","0.0","-0.01713248207367951","0.09207775867944264","true","true","PrecisionReached","1643.5925726663154","79939",""
"research","banana","figaro-block","17","275634","stopped","8000","ySquared","0.57","0.5253377956355485","0.15437147876107243","true","true","PrecisionReached","1185.1127185840137","79939",""
"research","banana","figaro-block","18","283553","fixed","12000","event","0.045500263896358334","0.048604166666666664","0.023348444743457045","true","true","FixedBudget","2251.2412118644947","79938",""
"research","banana","figaro-block","18","283553","fixed","12000","x","0.0","0.05422523241847321","0.1146446140329682","true","true","FixedBudget","2077.893695705541","79938",""
"research","banana","figaro-block","18","283553","fixed","12000","xSquared","1.0","1.0319689633991782","0.18229252707716612","true","true","FixedBudget","1641.2779606847973","79938",""
"research","banana","figaro-block","18","283553","fixed","12000","y","0.0","0.011861923819217468","0.09277617210800712","true","true","FixedBudget","1780.910034415032","79938",""
"research","banana","figaro-block","18","283553","fixed","12000","ySquared","0.57","0.5777200878230406","0.18872702590023488","true","true","FixedBudget","1223.6701361430553","79938",""
"research","banana","figaro-block","18","283553","stopped","12000","event","0.045500263896358334","0.048604166666666664","0.023348444743457045","true","true","PrecisionReached","2251.2412118644947","79938",""
"research","banana","figaro-block","18","283553","stopped","12000","x","0.0","0.05422523241847321","0.1146446140329682","true","true","PrecisionReached","2077.893695705541","79938",""
"research","banana","figaro-block","18","283553","stopped","12000","xSquared","1.0","1.0319689633991782","0.18229252707716612","true","true","PrecisionReached","1641.2779606847973","79938",""
"research","banana","figaro-block","18","283553","stopped","12000","y","0.0","0.011861923819217468","0.09277617210800712","true","true","PrecisionReached","1780.910034415032","79938",""
"research","banana","figaro-block","18","283553","stopped","12000","ySquared","0.57","0.5777200878230406","0.18872702590023488","true","true","PrecisionReached","1223.6701361430553","79938",""
"research","banana","figaro-block","19","291472","fixed","12000","event","0.045500263896358334","0.046","0.022641386348601193","true","true","FixedBudget","2271.9740872606326","79865",""
"research","banana","figaro-block","19","291472","fixed","12000","x","0.0","0.02123634494616433","0.10433618994416903","true","true","FixedBudget","2438.9585776255144","79865",""
"research","banana","figaro-block","19","291472","fixed","12000","xSquared","1.0","1.000845200639149","0.16106101530792344","true","true","FixedBudget","1970.8931652396343","79865",""
"research","banana","figaro-block","19","291472","fixed","12000","y","0.0","-7.838275411020668E-5","0.08206116950983733","true","true","FixedBudget","2178.4486610226813","79865",""
"research","banana","figaro-block","19","291472","fixed","12000","ySquared","0.57","0.5527382766320657","0.14278336338320088","true","true","FixedBudget","1621.2951747835348","79865",""
"research","banana","figaro-block","19","291472","stopped","10000","event","0.045500263896358334","0.04685","0.025983020899267843","true","true","PrecisionReached","1755.4827655326321","79865",""
"research","banana","figaro-block","19","291472","stopped","10000","x","0.0","0.014173273443102374","0.11698565571407514","true","true","PrecisionReached","1965.46575485935","79865",""
"research","banana","figaro-block","19","291472","stopped","10000","xSquared","1.0","1.013705426818636","0.18672069561884694","true","true","PrecisionReached","1529.6787414094915","79865",""
"research","banana","figaro-block","19","291472","stopped","10000","y","0.0","0.003547201369999531","0.09374190665885337","true","true","PrecisionReached","1720.8873212630547","79865",""
"research","banana","figaro-block","19","291472","stopped","10000","ySquared","0.57","0.5698028045390648","0.16843943340730388","true","true","PrecisionReached","1293.8803246456187","79865",""
"research","banana","figaro-block","20","299391","fixed","12000","event","0.045500263896358334","0.05575","0.03060540239637014","true","true","FixedBudget","1491.5536381188335","79967",""
"research","banana","figaro-block","20","299391","fixed","12000","x","0.0","-0.011409326696280874","0.11781279924008073","true","true","FixedBudget","2048.32265133793","79967",""
"research","banana","figaro-block","20","299391","fixed","12000","xSquared","1.0","1.0713537412622303","0.21910562858606286","true","true","FixedBudget","1271.676754418097","79967",""
"research","banana","figaro-block","20","299391","fixed","12000","y","0.0","0.046064878914511775","0.10729577202429431","true","true","FixedBudget","1415.564945346489","79967",""
"research","banana","figaro-block","20","299391","fixed","12000","ySquared","0.57","0.6161551241661312","0.253409034047226","true","false","FixedBudget","983.1025367567129","79967","WidthTooLarge"
"research","banana","figaro-block","20","299391","stopped","12000","event","0.045500263896358334","0.05575","0.03060540239637014","true","true","MaxDrawsReached","1491.5536381188335","79967",""
"research","banana","figaro-block","20","299391","stopped","12000","x","0.0","-0.011409326696280874","0.11781279924008073","true","true","MaxDrawsReached","2048.32265133793","79967",""
"research","banana","figaro-block","20","299391","stopped","12000","xSquared","1.0","1.0713537412622303","0.21910562858606286","true","true","MaxDrawsReached","1271.676754418097","79967",""
"research","banana","figaro-block","20","299391","stopped","12000","y","0.0","0.046064878914511775","0.10729577202429431","true","true","MaxDrawsReached","1415.564945346489","79967",""
"research","banana","figaro-block","20","299391","stopped","12000","ySquared","0.57","0.6161551241661312","0.253409034047226","true","false","MaxDrawsReached","983.1025367567129","79967","WidthTooLarge"
"research","banana","figaro-block","21","307310","fixed","12000","event","0.045500263896358334","0.048625","0.023503030145759253","true","true","FixedBudget","2222.6282623524985","79917",""
"research","banana","figaro-block","21","307310","fixed","12000","x","0.0","0.0254953519115024","0.1134838848287647","true","true","FixedBudget","2115.0930094780283","79917",""
"research","banana","figaro-block","21","307310","fixed","12000","xSquared","1.0","1.0269980597493358","0.16335318629915271","true","true","FixedBudget","2016.492613472583","79917",""
"research","banana","figaro-block","21","307310","fixed","12000","y","0.0","0.01720366387656269","0.08123028880198996","true","true","FixedBudget","2254.2171867926086","79917",""
"research","banana","figaro-block","21","307310","fixed","12000","ySquared","0.57","0.5607352285171701","0.14088615488170853","true","true","FixedBudget","1884.8896880155783","79917",""
"research","banana","figaro-block","21","307310","stopped","8000","event","0.045500263896358334","0.0479375","0.02853496050325768","true","true","PrecisionReached","1487.6268613897155","79917",""
"research","banana","figaro-block","21","307310","stopped","8000","x","0.0","0.02331393137427945","0.14306068738069513","true","true","PrecisionReached","1325.0829911878016","79917",""
"research","banana","figaro-block","21","307310","stopped","8000","xSquared","1.0","1.022367240382663","0.19957347010433713","true","true","PrecisionReached","1339.5648001096865","79917",""
"research","banana","figaro-block","21","307310","stopped","8000","y","0.0","0.02343127464540906","0.09822878939551774","true","true","PrecisionReached","1523.0910921107325","79917",""
"research","banana","figaro-block","21","307310","stopped","8000","ySquared","0.57","0.5542760739375017","0.17177692671368402","true","true","PrecisionReached","1243.2589178184621","79917",""
"research","banana","figaro-block","22","315229","fixed","12000","event","0.045500263896358334","0.0375","0.01809501866339438","true","true","FixedBudget","2925.6147272474554","80136",""
"research","banana","figaro-block","22","315229","fixed","12000","x","0.0","-3.758834499503205E-4","0.09570926160312138","true","true","FixedBudget","2760.883101614302","80136",""
"research","banana","figaro-block","22","315229","fixed","12000","xSquared","1.0","0.9529120436212803","0.13416038871605063","true","true","FixedBudget","2413.0773813924466","80136",""
"research","banana","figaro-block","22","315229","fixed","12000","y","0.0","-0.023923476128977383","0.07246522249439895","true","true","FixedBudget","2555.793640829318","80136",""
"research","banana","figaro-block","22","315229","fixed","12000","ySquared","0.57","0.5062593998953457","0.11814375584401078","false","true","FixedBudget","1805.1562839594774","80136",""
"research","banana","figaro-block","22","315229","stopped","6000","event","0.045500263896358334","0.038625","0.024243360977168577","true","true","PrecisionReached","1676.8256441507012","80136",""
"research","banana","figaro-block","22","315229","stopped","6000","x","0.0","0.016766358406479664","0.13936040027568986","true","true","PrecisionReached","1308.199434055882","80136",""
"research","banana","figaro-block","22","315229","stopped","6000","xSquared","1.0","0.9575644062429687","0.1721626260108424","true","true","PrecisionReached","1433.6959518137505","80136",""
"research","banana","figaro-block","22","315229","stopped","6000","y","0.0","-0.02537895435279236","0.09547462849296022","true","true","PrecisionReached","1447.4978059879238","80136",""
"research","banana","figaro-block","22","315229","stopped","6000","ySquared","0.57","0.4977874269656408","0.13016074159895347","false","true","PrecisionReached","1285.9587598885687","80136",""
"research","banana","figaro-block","23","323148","fixed","12000","event","0.045500263896358334","0.04102083333333333","0.02028620494640622","true","true","FixedBudget","2536.9694184710334","80155",""
"research","banana","figaro-block","23","323148","fixed","12000","x","0.0","-0.011524916011906639","0.09697121962782612","true","true","FixedBudget","2750.9789276435304","80155",""
"research","banana","figaro-block","23","323148","fixed","12000","xSquared","1.0","0.9748301641628705","0.144159523281412","true","true","FixedBudget","2239.872600243697","80155",""
"research","banana","figaro-block","23","323148","fixed","12000","y","0.0","-4.7217437016300323E-4","0.0772156250053188","true","true","FixedBudget","2378.112054584141","80155",""
"research","banana","figaro-block","23","323148","fixed","12000","ySquared","0.57","0.5342440320093724","0.1388316655713534","true","true","FixedBudget","1717.4040420000322","80155",""
"research","banana","figaro-block","23","323148","stopped","10000","event","0.045500263896358334","0.0426","0.022995056250704526","true","true","PrecisionReached","2047.1000913088822","80155",""
"research","banana","figaro-block","23","323148","stopped","10000","x","0.0","-0.02069925537465367","0.10887313088598151","true","true","PrecisionReached","2214.271531488231","80155",""
"research","banana","figaro-block","23","323148","stopped","10000","xSquared","1.0","0.9893624237440448","0.1633702610577292","true","true","PrecisionReached","1804.582025203013","80155",""
