case,seed,draws,method,fit,pilotCalls,fitCalls,productionCalls,reference,mean,ess,accurate,health
unbalanced,17212870,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.07724597483088766,215.49684058602645,true,ChecksPassed
unbalanced,17212870,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.08972141216691172,1023.5479724194579,true,ChecksPassed
unbalanced,17212870,2000,multi,Fitted,12000,14230,2000,0.09995709396668033,0.0961126099794677,1647.5032070707198,true,ChecksPassed
unbalanced,17212870,10000,multi,Fitted,12000,14230,10000,0.09995709396668033,0.09723756698869108,8292.205164314817,true,ChecksPassed
unbalanced,17343233,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11156294949332216,231.30130248159344,true,ChecksPassed
unbalanced,17343233,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10511363119815931,1155.0124789928532,true,ChecksPassed
unbalanced,17343233,2000,multi,Fitted,12000,11528,2000,0.09995709396668033,0.10102091061588203,1707.090577284045,true,Danger
unbalanced,17343233,10000,multi,Fitted,12000,11528,10000,0.09995709396668033,0.10206703693913544,8493.183792666709,true,ChecksPassed
unbalanced,17473596,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.10859717654651664,154.04172791571614,true,ChecksPassed
unbalanced,17473596,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10690753245575663,816.8149661985337,true,ChecksPassed
unbalanced,17473596,2000,multi,Fitted,12000,14290,2000,0.09995709396668033,0.11187982106250825,1564.9794112547686,true,ChecksPassed
unbalanced,17473596,10000,multi,Fitted,12000,14290,10000,0.09995709396668033,0.10208084780666993,7843.214304717353,true,ChecksPassed
unbalanced,17603959,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.059185248716303096,266.25872141433337,false,ChecksPassed
unbalanced,17603959,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.06919100014114606,1268.0769357512236,false,ChecksPassed
unbalanced,17603959,2000,multi,Fitted,12000,11008,2000,0.09995709396668033,0.10509118120823725,1711.6669346891222,true,ChecksPassed
unbalanced,17603959,10000,multi,Fitted,12000,11008,10000,0.09995709396668033,0.10585126824139293,8499.874937667164,true,ChecksPassed
unbalanced,17734322,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.0855102612882557,251.3296049425613,true,ChecksPassed
unbalanced,17734322,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09127406418006688,1233.4943316891204,true,Danger
unbalanced,17734322,2000,multi,Fitted,12000,11656,2000,0.09995709396668033,0.10436505656516086,1685.4969659337191,true,ChecksPassed
unbalanced,17734322,10000,multi,Fitted,12000,11656,10000,0.09995709396668033,0.09978035106384406,8514.950537074821,true,ChecksPassed
unbalanced,17864685,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09380374404071204,186.52143402161548,true,ChecksPassed
unbalanced,17864685,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09316134347118502,862.9235804852837,true,ChecksPassed
unbalanced,17864685,2000,multi,Fitted,12000,14270,2000,0.09995709396668033,0.08714534322794132,1615.3335718269275,true,ChecksPassed
unbalanced,17864685,10000,multi,Fitted,12000,14270,10000,0.09995709396668033,0.10193536487702926,7931.053481825577,true,ChecksPassed
unbalanced,17995048,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11371417500134853,232.39141253098614,true,ChecksPassed
unbalanced,17995048,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10723447503941193,1071.4293728610385,true,ChecksPassed
unbalanced,17995048,2000,multi,Fitted,12000,11344,2000,0.09995709396668033,0.10518133436859224,1682.468183354594,true,ChecksPassed
unbalanced,17995048,10000,multi,Fitted,12000,11344,10000,0.09995709396668033,0.0984641697211236,8577.282696554046,true,ChecksPassed
unbalanced,18125411,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11291187067533422,177.18135298269692,true,ChecksPassed
unbalanced,18125411,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.1092538564390017,960.8871999195837,true,ChecksPassed
unbalanced,18125411,2000,multi,Fitted,12000,14130,2000,0.09995709396668033,0.09535055304112139,1699.5884874935268,true,ChecksPassed
unbalanced,18125411,10000,multi,Fitted,12000,14130,10000,0.09995709396668033,0.1009411851180957,8504.218172095265,true,ChecksPassed
unbalanced,18255774,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.1473166415731276,203.74684572394818,false,ChecksPassed
unbalanced,18255774,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.1026333859160113,994.9139235715437,true,ChecksPassed
unbalanced,18255774,2000,multi,Fitted,12000,14390,2000,0.09995709396668033,0.09958756006097105,1695.5045131669317,true,ChecksPassed
unbalanced,18255774,10000,multi,Fitted,12000,14390,10000,0.09995709396668033,0.10007275765023298,8402.499185459976,true,ChecksPassed
unbalanced,18386137,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11044836992135698,232.29944741074965,true,ChecksPassed
unbalanced,18386137,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09294274868287296,1077.1676318607676,true,ChecksPassed
unbalanced,18386137,2000,multi,Fitted,12000,11376,2000,0.09995709396668033,0.10874469466172808,1692.6091332501242,true,ChecksPassed
unbalanced,18386137,10000,multi,Fitted,12000,11376,10000,0.09995709396668033,0.10386757524717918,8514.564511796549,true,ChecksPassed
unbalanced,18516500,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.04761314741626953,260.59884801838376,false,ChecksPassed
unbalanced,18516500,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.0899574756935692,1175.8025488952471,true,ChecksPassed
unbalanced,18516500,2000,multi,Fitted,12000,11568,2000,0.09995709396668033,0.10102888672101223,1677.5028612197839,true,Danger
unbalanced,18516500,10000,multi,Fitted,12000,11568,10000,0.09995709396668033,0.09551900037299883,8516.07776849402,true,ChecksPassed
unbalanced,18646863,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09384908908608018,230.628734702982,true,ChecksPassed
unbalanced,18646863,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09859136796558246,1081.2439865156061,true,ChecksPassed
unbalanced,18646863,2000,multi,Fitted,12000,11392,2000,0.09995709396668033,0.10301815103652694,1695.64614849099,true,Danger
unbalanced,18646863,10000,multi,Fitted,12000,11392,10000,0.09995709396668033,0.10237985122003106,8435.798511920106,true,ChecksPassed
unbalanced,18777226,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.07251166138745323,209.68922042285135,false,ChecksPassed
unbalanced,18777226,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.08531759859587768,1009.8569703758275,true,ChecksPassed
unbalanced,18777226,2000,multi,Fitted,12000,14290,2000,0.09995709396668033,0.09763775634053004,1668.1113173771644,true,ChecksPassed
unbalanced,18777226,10000,multi,Fitted,12000,14290,10000,0.09995709396668033,0.10639938915532407,8316.188216041202,true,ChecksPassed
unbalanced,18907589,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.0892131514194868,214.5815033184254,true,ChecksPassed
unbalanced,18907589,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.08936319958761205,976.4917843324197,true,ChecksPassed
unbalanced,18907589,2000,multi,Fitted,12000,14040,2000,0.09995709396668033,0.0919766107087368,1701.1017668669977,true,ChecksPassed
unbalanced,18907589,10000,multi,Fitted,12000,14040,10000,0.09995709396668033,0.09568622784688395,8450.132692405903,true,ChecksPassed
unbalanced,19037952,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.06275108289310179,257.67145198542903,false,ChecksPassed
unbalanced,19037952,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09155662892179177,1335.3303274383989,true,Danger
unbalanced,19037952,2000,multi,Fitted,12000,11584,2000,0.09995709396668033,0.07913900754651677,1624.911247023357,true,Danger
unbalanced,19037952,10000,multi,Fitted,12000,11584,10000,0.09995709396668033,0.09709891699300227,8043.834160520945,true,ChecksPassed
unbalanced,19168315,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.07044253733130103,224.80663477122903,false,ChecksPassed
unbalanced,19168315,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10701027319489892,1151.1274344778576,true,Danger
unbalanced,19168315,2000,multi,Fitted,12000,11320,2000,0.09995709396668033,0.10263834942607718,1698.078761424223,true,ChecksPassed
unbalanced,19168315,10000,multi,Fitted,12000,11320,10000,0.09995709396668033,0.10104359223995721,8567.667029508419,true,ChecksPassed
unbalanced,19298678,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.07770908353944489,218.72177829337022,true,ChecksPassed
unbalanced,19298678,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09701123897596706,1127.7963551239532,true,ChecksPassed
unbalanced,19298678,2000,multi,Fitted,12000,11312,2000,0.09995709396668033,0.09525128905863017,1745.617883402382,true,Danger
unbalanced,19298678,10000,multi,Fitted,12000,11312,10000,0.09995709396668033,0.09477997512785015,8713.78732592545,true,ChecksPassed
unbalanced,19429041,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.1068610351996051,214.2793047064738,true,ChecksPassed
unbalanced,19429041,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.08925520967297888,1058.1412581157124,true,ChecksPassed
unbalanced,19429041,2000,multi,Fitted,12000,11456,2000,0.09995709396668033,0.09330568294701323,1681.235291707362,true,ChecksPassed
unbalanced,19429041,10000,multi,Fitted,12000,11456,10000,0.09995709396668033,0.10050390955833736,8450.063880022824,true,ChecksPassed
unbalanced,19559404,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.06572486726826227,235.3647267848559,false,ChecksPassed
unbalanced,19559404,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.086594342499097,1149.857415553502,true,ChecksPassed
unbalanced,19559404,2000,multi,Fitted,12000,11264,2000,0.09995709396668033,0.07859643615742412,1675.5398499784765,true,Danger
unbalanced,19559404,10000,multi,Fitted,12000,11264,10000,0.09995709396668033,0.09882220619236465,8401.311970541274,true,ChecksPassed
unbalanced,19689767,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.08307782092063763,166.1148271317393,true,ChecksPassed
unbalanced,19689767,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.0864118961625476,844.3968546184358,true,ChecksPassed
unbalanced,19689767,2000,multi,Fitted,12000,14300,2000,0.09995709396668033,0.0995886934034434,1600.1381491262016,true,ChecksPassed
unbalanced,19689767,10000,multi,Fitted,12000,14300,10000,0.09995709396668033,0.1000260639852498,8045.187504847694,true,ChecksPassed
unbalanced,19820130,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09536494342737366,191.6885695695254,true,ChecksPassed
unbalanced,19820130,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10382270434842382,990.0278744136403,true,ChecksPassed
unbalanced,19820130,2000,multi,Fitted,12000,14470,2000,0.09995709396668033,0.09742523101405189,1651.4937123010616,true,ChecksPassed
unbalanced,19820130,10000,multi,Fitted,12000,14470,10000,0.09995709396668033,0.10124794920735747,8247.617555026318,true,ChecksPassed
unbalanced,19950493,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.0860620224481093,184.06622505309832,true,ChecksPassed
unbalanced,19950493,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09633590470919647,888.2802633316571,true,ChecksPassed
unbalanced,19950493,2000,multi,Fitted,12000,14100,2000,0.09995709396668033,0.10085096946082288,1596.9122299311143,true,ChecksPassed
unbalanced,19950493,10000,multi,Fitted,12000,14100,10000,0.09995709396668033,0.09853642594473677,7976.482553310684,true,ChecksPassed
unbalanced,20080856,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09612450037958432,256.7774529614235,true,ChecksPassed
unbalanced,20080856,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10698877353018627,1191.758551066272,true,Danger
unbalanced,20080856,2000,multi,Fitted,12000,11376,2000,0.09995709396668033,0.08951511573288728,1732.486213679661,true,Danger
unbalanced,20080856,10000,multi,Fitted,12000,11376,10000,0.09995709396668033,0.10343097410943847,8599.279556161951,true,ChecksPassed
unbalanced,20211219,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.12237144646420242,228.37850938500048,true,ChecksPassed
unbalanced,20211219,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.10566432237059516,1289.1148628377625,true,Danger
unbalanced,20211219,2000,multi,Fitted,12000,8580,2000,0.09995709396668033,0.0918005489236579,1545.6568460326653,true,Danger
unbalanced,20211219,10000,multi,Fitted,12000,8580,10000,0.09995709396668033,0.09837835877303235,7629.755944427026,true,ChecksPassed
unbalanced,20341582,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.06495589295634636,219.51028602843672,false,ChecksPassed
unbalanced,20341582,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.0867283299806764,1126.9642000191348,true,ChecksPassed
unbalanced,20341582,2000,multi,Fitted,12000,11568,2000,0.09995709396668033,0.10075079542024536,1739.2755146869818,true,Danger
unbalanced,20341582,10000,multi,Fitted,12000,11568,10000,0.09995709396668033,0.09647897868071048,8798.910328544958,true,ChecksPassed
unbalanced,20471945,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09416876395022561,183.78533144188714,true,ChecksPassed
unbalanced,20471945,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.0846876731259165,914.8999546843115,true,ChecksPassed
unbalanced,20471945,2000,multi,Fitted,12000,14340,2000,0.09995709396668033,0.10759123875468364,1556.8489393700665,true,ChecksPassed
unbalanced,20471945,10000,multi,Fitted,12000,14340,10000,0.09995709396668033,0.09527669848947008,7896.099586677582,true,ChecksPassed
unbalanced,20602308,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09139893463624991,216.41223657811753,true,ChecksPassed
unbalanced,20602308,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09416186152919724,1136.7538517898367,true,ChecksPassed
unbalanced,20602308,2000,multi,Fitted,12000,11416,2000,0.09995709396668033,0.09819021691898569,1709.156499494991,true,Danger
unbalanced,20602308,10000,multi,Fitted,12000,11416,10000,0.09995709396668033,0.09691269777057236,8510.132061100374,true,ChecksPassed
unbalanced,20732671,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11514268814655032,223.46363443385715,true,ChecksPassed
unbalanced,20732671,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.11027532758892876,1037.4159479471014,true,ChecksPassed
unbalanced,20732671,2000,multi,Fitted,12000,11336,2000,0.09995709396668033,0.0983225686979869,1721.263927645324,true,ChecksPassed
unbalanced,20732671,10000,multi,Fitted,12000,11336,10000,0.09995709396668033,0.09967179719851349,8551.312025693604,true,ChecksPassed
unbalanced,20863034,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09392281998879093,243.28541402357692,true,ChecksPassed
unbalanced,20863034,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09951985252495363,1103.1114578071388,true,ChecksPassed
unbalanced,20863034,2000,multi,Fitted,12000,11544,2000,0.09995709396668033,0.08684372332461578,1718.385793439242,true,ChecksPassed
unbalanced,20863034,10000,multi,Fitted,12000,11544,10000,0.09995709396668033,0.10201264567065602,8585.69007508027,true,ChecksPassed
unbalanced,20993397,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11743577496026218,200.550318323296,true,ChecksPassed
unbalanced,20993397,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.1084367779660335,1116.5001107780745,true,ChecksPassed
unbalanced,20993397,2000,multi,Fitted,12000,11368,2000,0.09995709396668033,0.08932371792186375,1687.5072011750906,true,ChecksPassed
unbalanced,20993397,10000,multi,Fitted,12000,11368,10000,0.09995709396668033,0.10097325321656657,8445.164683552779,true,ChecksPassed
unbalanced,21123760,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.08452562563936204,247.74727386157414,true,ChecksPassed
unbalanced,21123760,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09846621447004379,1188.4535263803537,true,Danger
unbalanced,21123760,2000,multi,Fitted,12000,11464,2000,0.09995709396668033,0.09991069264072812,1650.0157905545739,true,Danger
unbalanced,21123760,10000,multi,Fitted,12000,11464,10000,0.09995709396668033,0.09946973848285007,8237.867982008236,true,ChecksPassed
unbalanced,21254123,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.08971111850225426,205.87422609752485,true,ChecksPassed
unbalanced,21254123,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09750102950272939,1066.8444205385995,true,ChecksPassed
unbalanced,21254123,2000,multi,Fitted,12000,11456,2000,0.09995709396668033,0.09996868414311216,1676.687172634619,true,ChecksPassed
unbalanced,21254123,10000,multi,Fitted,12000,11456,10000,0.09995709396668033,0.10068658551327304,8424.27550262196,true,ChecksPassed
unbalanced,21384486,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.08492974911798584,192.7725990133726,true,ChecksPassed
unbalanced,21384486,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.09414316967454048,913.8452574451466,true,ChecksPassed
unbalanced,21384486,2000,multi,Fitted,12000,14280,2000,0.09995709396668033,0.090375691001642,1685.3194245807852,true,ChecksPassed
unbalanced,21384486,10000,multi,Fitted,12000,14280,10000,0.09995709396668033,0.0997625985378742,8356.613776846956,true,ChecksPassed
unbalanced,21514849,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.06494048092918468,214.7113503924038,false,ChecksPassed
unbalanced,21514849,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.08784394632316977,1120.9123817876039,true,ChecksPassed
unbalanced,21514849,2000,multi,Fitted,12000,11232,2000,0.09995709396668033,0.09175005932437438,1747.4713792636946,true,ChecksPassed
unbalanced,21514849,10000,multi,Fitted,12000,11232,10000,0.09995709396668033,0.09792202524268359,8725.036492801159,true,ChecksPassed
unbalanced,21645212,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.07559305212170425,218.2650669179671,true,ChecksPassed
unbalanced,21645212,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.08728009478824172,1092.291475212845,true,ChecksPassed
unbalanced,21645212,2000,multi,Fitted,12000,11336,2000,0.09995709396668033,0.09757176372476382,1669.77464240017,true,ChecksPassed
unbalanced,21645212,10000,multi,Fitted,12000,11336,10000,0.09995709396668033,0.09574380928865252,8413.392626915851,true,ChecksPassed
unbalanced,21775575,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.11793874732357157,196.06399801937744,true,ChecksPassed
unbalanced,21775575,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.1067129670465255,1031.508869295915,true,ChecksPassed
unbalanced,21775575,2000,multi,Fitted,12000,11448,2000,0.09995709396668033,0.11294220510655283,1710.4044228213293,true,ChecksPassed
unbalanced,21775575,10000,multi,Fitted,12000,11448,10000,0.09995709396668033,0.09812509699244078,8563.317948728418,true,ChecksPassed
unbalanced,21905938,2000,single,Fitted,12000,0,2000,0.09995709396668033,0.09327668989245036,206.84829988927368,true,ChecksPassed
unbalanced,21905938,10000,single,Fitted,12000,0,10000,0.09995709396668033,0.1057065717198139,1117.2146495404836,true,ChecksPassed
unbalanced,21905938,2000,multi,Fitted,12000,11480,2000,0.09995709396668033,0.10007855260885158,1697.5223617416275,true,ChecksPassed
unbalanced,21905938,10000,multi,Fitted,12000,11480,10000,0.09995709396668033,0.09617780348920289,8536.598978207632,true,ChecksPassed
three-modes,9000001,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21835739589377312,274.55215050946214,true,ChecksPassed
three-modes,9000001,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21713808457130623,1420.6839880732687,true,ChecksPassed
three-modes,9000001,2000,multi,Fitted,12000,45900,2000,0.19991418793336066,0.19384721572928348,1661.9103162874937,true,ChecksPassed
three-modes,9000001,10000,multi,Fitted,12000,45900,10000,0.19991418793336066,0.19415227059771295,8323.682599588858,true,ChecksPassed
three-modes,9130364,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.16891324363340907,264.5010631357096,false,ChecksPassed
three-modes,9130364,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21170820344100413,1357.5962939514548,true,ChecksPassed
three-modes,9130364,2000,multi,Fitted,12000,53361,2000,0.19991418793336066,0.19689979685852294,1664.484187635487,true,ChecksPassed
three-modes,9130364,10000,multi,Fitted,12000,53361,10000,0.19991418793336066,0.19777987359981583,8494.028028727249,true,ChecksPassed
three-modes,9260727,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21285966060140285,266.35613328426444,true,ChecksPassed
three-modes,9260727,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19900210452997108,1287.885952513671,true,ChecksPassed
three-modes,9260727,2000,multi,Fitted,12000,59004,2000,0.19991418793336066,0.18179675736325188,1726.6435476965514,true,ChecksPassed
three-modes,9260727,10000,multi,Fitted,12000,59004,10000,0.19991418793336066,0.19703693381964404,8651.934394525411,true,ChecksPassed
three-modes,9391090,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1979096147029451,278.45919641622555,true,ChecksPassed
three-modes,9391090,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2003350209438806,1358.850530665218,true,ChecksPassed
three-modes,9391090,2000,multi,Fitted,12000,57204,2000,0.19991418793336066,0.1796352686780695,1698.5418616451439,true,ChecksPassed
three-modes,9391090,10000,multi,Fitted,12000,57204,10000,0.19991418793336066,0.18761981689766077,8489.105973367174,true,ChecksPassed
three-modes,9521453,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.17968471911179812,260.9565995518517,true,ChecksPassed
three-modes,9521453,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19729093921276436,1319.2540340039973,true,ChecksPassed
three-modes,9521453,2000,multi,Fitted,12000,58320,2000,0.19991418793336066,0.20133378772193106,1688.2050250550308,true,ChecksPassed
three-modes,9521453,10000,multi,Fitted,12000,58320,10000,0.19991418793336066,0.20158213509278022,8480.481259236116,true,ChecksPassed
three-modes,9651816,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1486860846939248,282.1702323993609,false,ChecksPassed
three-modes,9651816,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18832637736236005,1383.218721844015,true,ChecksPassed
three-modes,9651816,2000,multi,Fitted,12000,61308,2000,0.19991418793336066,0.21595875712206403,1721.7631738211678,true,ChecksPassed
three-modes,9651816,10000,multi,Fitted,12000,61308,10000,0.19991418793336066,0.20415361100836926,8568.023733997983,true,ChecksPassed
three-modes,9782179,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.15288114758612467,299.51446425529525,false,ChecksPassed
three-modes,9782179,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2072471607258615,1436.0159642725355,true,ChecksPassed
three-modes,9782179,2000,multi,Fitted,12000,58536,2000,0.19991418793336066,0.21567571647456452,1689.6361988808585,true,ChecksPassed
three-modes,9782179,10000,multi,Fitted,12000,58536,10000,0.19991418793336066,0.21069412886801606,8514.950886109113,true,ChecksPassed
three-modes,9912542,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18030225699342536,296.50169221220284,true,ChecksPassed
three-modes,9912542,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19834130127353275,1388.7822982669295,true,ChecksPassed
three-modes,9912542,2000,multi,Fitted,12000,51843,2000,0.19991418793336066,0.18062498804250993,1748.0479986762875,true,ChecksPassed
three-modes,9912542,10000,multi,Fitted,12000,51843,10000,0.19991418793336066,0.19626811644135578,8755.921030841648,true,ChecksPassed
three-modes,10042905,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.16921602710511802,273.12627482327576,false,ChecksPassed
three-modes,10042905,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20173296409373584,1402.8600874515632,true,ChecksPassed
three-modes,10042905,2000,multi,Fitted,12000,51909,2000,0.19991418793336066,0.20253924763035375,1623.0491395124475,true,ChecksPassed
three-modes,10042905,10000,multi,Fitted,12000,51909,10000,0.19991418793336066,0.20055982755260965,8072.906731429616,true,ChecksPassed
three-modes,10173268,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.1944245053616221,266.37628389171243,true,ChecksPassed
three-modes,10173268,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.18546646870274655,1394.9816176466798,true,ChecksPassed
three-modes,10173268,2000,multi,Fitted,12000,60480,2000,0.19991418793336066,0.2065334926638652,1657.8998461180438,true,ChecksPassed
three-modes,10173268,10000,multi,Fitted,12000,60480,10000,0.19991418793336066,0.20068764530127994,8285.961644747513,true,ChecksPassed
three-modes,10303631,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21105747422050822,288.79513789991563,true,ChecksPassed
three-modes,10303631,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19171225576836629,1369.4452160139058,true,ChecksPassed
three-modes,10303631,2000,multi,Fitted,12000,57852,2000,0.19991418793336066,0.19752072696990924,1720.7265477914273,true,ChecksPassed
three-modes,10303631,10000,multi,Fitted,12000,57852,10000,0.19991418793336066,0.20532738048014043,8577.914311511639,true,ChecksPassed
three-modes,10433994,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.18989775740445086,282.35905779048255,true,ChecksPassed
three-modes,10433994,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.19823982283823458,1334.2510530151878,true,ChecksPassed
three-modes,10433994,2000,multi,Fitted,12000,52107,2000,0.19991418793336066,0.20569644032114773,1674.8389081148764,true,ChecksPassed
three-modes,10433994,10000,multi,Fitted,12000,52107,10000,0.19991418793336066,0.1970079396377348,8333.090801727638,true,ChecksPassed
three-modes,10564357,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19894825654824352,291.40066671930776,true,ChecksPassed
three-modes,10564357,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.20745447598377842,1376.0748911511334,true,ChecksPassed
three-modes,10564357,2000,multi,Fitted,12000,53757,2000,0.19991418793336066,0.20484901789878948,1747.9851597328443,true,ChecksPassed
three-modes,10564357,10000,multi,Fitted,12000,53757,10000,0.19991418793336066,0.20512302042207375,8683.855237696134,true,ChecksPassed
three-modes,10694720,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.22912859576237396,260.1262402783139,false,ChecksPassed
three-modes,10694720,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2027584593163789,1349.3223722848975,true,ChecksPassed
three-modes,10694720,2000,multi,Fitted,12000,45930,2000,0.19991418793336066,0.193569468030248,1701.7044514547283,true,ChecksPassed
three-modes,10694720,10000,multi,Fitted,12000,45930,10000,0.19991418793336066,0.1985431666646993,8481.84652332298,true,ChecksPassed
three-modes,10825083,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.2062679569221458,272.11597134548106,true,ChecksPassed
three-modes,10825083,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.21172595110428705,1396.4336041772076,true,ChecksPassed
three-modes,10825083,2000,multi,Fitted,12000,58068,2000,0.19991418793336066,0.2039288231942961,1745.1872138015879,true,ChecksPassed
three-modes,10825083,10000,multi,Fitted,12000,58068,10000,0.19991418793336066,0.20297281309680393,8638.284606993044,true,ChecksPassed
three-modes,10955446,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.19411033778655518,267.084316153702,true,ChecksPassed
three-modes,10955446,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2152510135273112,1393.5460595922957,true,ChecksPassed
three-modes,10955446,2000,multi,Fitted,12000,52734,2000,0.19991418793336066,0.21567135809118662,1734.97243056041,true,ChecksPassed
three-modes,10955446,10000,multi,Fitted,12000,52734,10000,0.19991418793336066,0.20879809141372677,8630.178651912322,true,ChecksPassed
three-modes,11085809,2000,single,Fitted,12000,0,2000,0.19991418793336066,0.21466473164874977,297.48645463276426,true,ChecksPassed
three-modes,11085809,10000,single,Fitted,12000,0,10000,0.19991418793336066,0.2066695402114548,1394.509451179055,true,ChecksPassed
three-modes,11085809,2000,multi,Fitted,12000,58716,2000,0.19991418793336066,0.2426605028463305,1700.9613424358156,false,ChecksPassed
