"calibration","geometry","strategy","round","seed","method","query","truth","estimate","error","fullWidth","covered","criteriaMet","reason","drawsPerChain","productionSeconds","pilotSeconds","totalSeconds","rHat","meanEss","meanEssPerTotalSecond","acceptance","pilotStatus","covariance"
"calibration","banana-2","manual","15","215888","fixed","square1","0.57","0.5297758716637693","-0.04022412833623068","0.12919916761765568","true","true","FixedBudget","12000","0.2618188","0.0","0.2618188","1.0012706822213224","1401.8781403122332","5354.383032510397","0.42804166666666665","NotUsed",""
"calibration","banana-2","manual","15","215888","fixed","x0","0.0","-0.01426681092591181","-0.01426681092591181","0.09699977908409618","true","true","FixedBudget","12000","0.2618188","0.0","0.2618188","1.0017491054517662","2290.2527931971126","8747.472653595205","0.42804166666666665","NotUsed",""
"calibration","banana-2","manual","15","215888","fixed","x1","0.0","-0.024198620982052388","-0.024198620982052388","0.07499223002750702","true","true","FixedBudget","12000","0.2618188","0.0","0.2618188","1.0009313547627225","2051.0407620974406","7833.817747608042","0.42804166666666665","NotUsed",""
"calibration","independent-2","default","16","223807","fixed","square0","1.0","1.0278743914385822","0.02787439143858217","0.060747261055516116","true","true","FixedBudget","12000","0.2570828","0.0","0.2570828","1.00042073114858","14474.7494452898","56303.84236242098","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","fixed","square1","1.0","0.9961973816440626","-0.003802618355937426","0.05734514713387981","true","true","FixedBudget","12000","0.2570828","0.0","0.2570828","1.0002268716694085","15552.038281689456","60494.277647860756","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","fixed","x0","0.0","0.004808281894292776","0.004808281894292776","0.041324705611452975","true","true","FixedBudget","12000","0.2570828","0.0","0.2570828","1.0004066597255976","15168.771560141447","59003.447761349445","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","fixed","x1","0.0","0.0201875221598119","0.0201875221598119","0.03570146360950994","false","true","FixedBudget","12000","0.2570828","0.0","0.2570828","1.0001867323576101","16702.197715816095","64968.16479288422","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","precision","square0","1.0","1.0086139411725519","0.008613941172551876","0.14444311103534163","true","true","PrecisionReached","2000","0.0364165","0.0","0.0364165","1.001265320371445","2280.235900227895","62615.460031246694","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","precision","square1","1.0","1.0309322649637387","0.030932264963738687","0.15925739642761036","true","true","PrecisionReached","2000","0.0364165","0.0","0.0364165","1.0012470302000525","2295.2010341883474","63026.403805647096","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","precision","x0","0.0","0.02218022543341902","0.02218022543341902","0.08854861458801398","true","true","PrecisionReached","2000","0.0364165","0.0","0.0364165","1.000424518782811","2608.4527415326447","71628.32072089973","1.0","NotUsed",""
"calibration","independent-2","default","16","223807","precision","x1","0.0","0.018191204335474387","0.018191204335474387","0.09819184913292045","true","true","PrecisionReached","2000","0.0364165","0.0","0.0364165","1.001453252991074","2726.7576548488837","74876.98309417116","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","fixed","square0","1.0","0.99731781124449","-0.002682188755509962","0.0321464763238092","true","true","FixedBudget","12000","0.2846481","0.0","0.2846481","1.0000419940844825","47464.41508455295","166747.696838844","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","fixed","square1","1.0","0.9948548943475043","-0.005145105652495707","0.03295602723118364","true","true","FixedBudget","12000","0.2846481","0.0","0.2846481","0.9999682595552802","47992.04193034363","168601.30782655365","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","fixed","x0","0.0","-0.004376025105439663","-0.004376025105439663","0.023353522454992448","true","true","FixedBudget","12000","0.2846481","0.0","0.2846481","1.0000373828681053","47763.12173692198","167797.0860754805","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","fixed","x1","0.0","-0.004187330624055408","-0.004187330624055408","0.022963994129160923","true","true","FixedBudget","12000","0.2846481","0.0","0.2846481","1.000049784169488","47296.190928896634","166156.70692654065","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","precision","square0","1.0","1.007446809415487","0.007446809415486921","0.07674818611724155","true","true","PrecisionReached","2000","0.0409115","0.0","0.0409115","0.9999051728125755","7890.068709991458","192856.98911043245","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","precision","square1","1.0","0.9791209644242582","-0.020879035575741778","0.07538147504153904","true","true","PrecisionReached","2000","0.0409115","0.0","0.0409115","1.000363971637018","7870.935754389264","192389.32218054245","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","precision","x0","0.0","-0.01696692402806632","-0.01696692402806632","0.057372167032063125","true","true","PrecisionReached","2000","0.0409115","0.0","0.0409115","0.999964866750478","7863.732644274873","192213.25652383492","1.0","NotUsed",""
"calibration","independent-2","joint-prior","16","223807","precision","x1","0.0","0.009050789807889537","0.009050789807889537","0.04993704799945108","true","true","PrecisionReached","2000","0.0409115","0.0","0.0409115","1.0003354328621028","7797.035116454729","190582.96851630296","1.0","NotUsed",""
"calibration","independent-2","manual","16","223807","fixed","square0","1.0","0.983275009853946","-0.016724990146053997","0.08068492401430392","true","true","FixedBudget","12000","0.2699857","0.0","0.2699857","1.000622571858702","7364.074131660238","27275.793242605952","0.5549166666666667","NotUsed",""
"calibration","independent-2","manual","16","223807","fixed","square1","1.0","0.9989559693866821","-0.0010440306133179256","0.08776877979201016","true","true","FixedBudget","12000","0.2699857","0.0","0.2699857","1.0009121264142906","6167.540466872576","22843.952353300847","0.5549166666666667","NotUsed",""
"calibration","independent-2","manual","16","223807","fixed","x0","0.0","-0.008711401124104512","-0.008711401124104512","0.07033939245489795","true","true","FixedBudget","12000","0.2699857","0.0","0.2699857","1.0004739681021753","4766.565326683973","17654.8807091782","0.5549166666666667","NotUsed",""
"calibration","independent-2","manual","16","223807","fixed","x1","0.0","-0.00906169153622205","-0.00906169153622205","0.07278169630727883","true","true","FixedBudget","12000","0.2699857","0.0","0.2699857","1.000909704076485","4723.228893174165","17494.36689859561","0.5549166666666667","NotUsed",""
"calibration","independent-2","manual","16","223807","precision","square0","1.0","0.9503993327479174","-0.049600667252082564","0.14174868574576013","true","true","PrecisionReached","4000","0.1108771","0.0","0.1108771","1.0014802775775389","2273.9372514489555","20508.628485493897","0.5538124999999999","NotUsed",""
"calibration","independent-2","manual","16","223807","precision","square1","1.0","0.9933591463229734","-0.0066408536770266036","0.13476303612188734","true","true","PrecisionReached","4000","0.1108771","0.0","0.1108771","1.001785614764042","2437.7282438081093","21985.858611093805","0.5538124999999999","NotUsed",""
"calibration","independent-2","manual","16","223807","precision","x0","0.0","-0.017358334945652754","-0.017358334945652754","0.11598013696900075","true","true","PrecisionReached","4000","0.1108771","0.0","0.1108771","1.0026826843633971","1743.6243480865996","15725.739111923018","0.5538124999999999","NotUsed",""
"calibration","independent-2","manual","16","223807","precision","x1","0.0","-0.007472135417277981","-0.007472135417277981","0.10659651789036828","true","true","PrecisionReached","4000","0.1108771","0.0","0.1108771","1.0017789013502916","1734.622743419285","15644.553685290153","0.5538124999999999","NotUsed",""
"calibration","independent-2","calibrated","16","223807","fixed","square0","1.0","0.9836280512642284","-0.016371948735771635","0.0790828391948061","true","true","FixedBudget","12000","0.2673018","0.1964553","0.4637571","1.000629115075477","7236.250034138404","15603.53476882274","0.5514375","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","fixed","square1","1.0","1.005863111265977","0.00586311126597705","0.08910100096131679","true","true","FixedBudget","12000","0.2673018","0.1964553","0.4637571","1.0010373615259105","6167.958202702443","13299.975790564593","0.5514375","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","fixed","x0","0.0","-0.02119367524202842","-0.02119367524202842","0.07213342663100047","true","true","FixedBudget","12000","0.2673018","0.1964553","0.4637571","1.0006552840654852","4338.588336517086","9355.303318304099","0.5514375","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","fixed","x1","0.0","-0.004620740301737092","-0.004620740301737092","0.07322301895131772","true","true","FixedBudget","12000","0.2673018","0.1964553","0.4637571","1.0010244869940965","4603.253687311813","9926.001536821352","0.5514375","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","precision","square0","1.0","0.9433828284044781","-0.05661717159552193","0.1227922352691195","true","true","PrecisionReached","4000","0.1104139","0.1964553","0.3068692","1.0019769822509341","2658.9922104550747","8664.90416912181","0.5515","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","precision","square1","1.0","0.9857639973358406","-0.014236002664159364","0.13016799923153036","true","true","PrecisionReached","4000","0.1104139","0.1964553","0.3068692","1.0011531714212445","2555.031043264521","8326.124105203524","0.5515","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","precision","x0","0.0","-0.04114117534960582","-0.04114117534960582","0.11967597773799332","true","true","PrecisionReached","4000","0.1104139","0.1964553","0.3068692","1.0041843175423473","1522.3128570792314","4960.787387848736","0.5515","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","independent-2","calibrated","16","223807","precision","x1","0.0","0.009299072871614689","0.009299072871614689","0.11390746654045997","true","true","PrecisionReached","4000","0.1104139","0.1964553","0.3068692","1.0017029028029587","1738.642695666632","5665.74519589008","0.5515","Accepted","0.9969114156484299|0.005371719853983891/0.005371719853983891|1.003898262483942"
"calibration","correlated-2","default","16","223807","fixed","square0","1.0","0.982908052252196","-0.01709194774780398","0.09473988067183481","true","true","FixedBudget","12000","0.2489827","0.0","0.2489827","1.00070296574232","5103.106443521382","20495.82739492094","0.7538541666666667","NotUsed",""
"calibration","correlated-2","default","16","223807","fixed","square1","1.0","0.9699978651179031","-0.03000213488209691","0.08913639410095688","true","true","FixedBudget","12000","0.2489827","0.0","0.2489827","1.0002639164017526","5523.750078736951","22185.276642662124","0.7538541666666667","NotUsed",""
"calibration","correlated-2","default","16","223807","fixed","x0","0.0","0.02226345364495097","0.02226345364495097","0.07088431661439483","true","true","FixedBudget","12000","0.2489827","0.0","0.2489827","1.0005619301521647","4637.413420002741","18625.444338111607","0.7538541666666667","NotUsed",""
"calibration","correlated-2","default","16","223807","fixed","x1","0.0","0.029247754541651183","0.029247754541651183","0.0683415537268788","true","true","FixedBudget","12000","0.2489827","0.0","0.2489827","1.0008893079928973","5010.3749372002385","20123.385830422107","0.7538541666666667","NotUsed",""
"calibration","correlated-2","default","16","223807","precision","square0","1.0","0.9439133794587304","-0.05608662054126956","0.14168864208417611","true","true","PrecisionReached","4000","0.1022575","0.0","0.1022575","1.0018449734646748","1917.7110738386802","18753.744946225757","0.7545000000000001","NotUsed",""
"calibration","correlated-2","default","16","223807","precision","square1","1.0","0.9701912699393485","-0.029808730060651545","0.14978079100831182","true","true","PrecisionReached","4000","0.1022575","0.0","0.1022575","1.0021935982925136","1756.9153030046166","17181.285509665468","0.7545000000000001","NotUsed",""
