"highDimensional","dimension","target","sampler","round","seed","record","budgetPerChain","drawsPerChain","availableDraws","evaluations","warmupEvaluations","status","reason","query","truth","estimate","fullWidth","meanEss","covered","criteriaMet","failureReasons"
"highDimensional","8","banana","gpss","14","3525195","stopped","75000","7525","30438","300000","7690","Ok","PrecisionReached","cross","0.0","-0.003338901995752387","0.06232037161481709","3671.258481601679","true","true",""
"highDimensional","8","banana","gpss","14","3525195","stopped","75000","7525","30438","300000","7690","Ok","PrecisionReached","event","0.045500263896358334","0.0378405315614618","0.01919937756682608","2750.0380069082066","true","true",""
"highDimensional","8","banana","gpss","14","3525195","stopped","75000","7525","30438","300000","7690","Ok","PrecisionReached","first","0.0","0.002055920922320098","0.09605246240585726","2831.51595939096","true","true",""
"highDimensional","8","banana","gpss","14","3525195","stopped","75000","7525","30438","300000","7690","Ok","PrecisionReached","firstSquared","1.0","0.9382731053832815","0.14731127149405673","2158.574160661103","true","true",""
"highDimensional","8","banana","gpss","14","3525195","stopped","75000","7525","30438","300000","7690","Ok","PrecisionReached","last","0.0","0.0030343587944300365","0.0732725214663752","2830.5522567320845","true","true",""
"highDimensional","8","banana","gpss","14","3525195","stopped","75000","7525","30438","300000","7690","Ok","PrecisionReached","meanSquare","0.785","0.7756456845388447","0.07144181703627867","2053.1803169482077","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","75000","7482","30131","300000","7600","Ok","FixedBudget","cross","0.0","0.0024076140611006824","0.07182617695062553","2881.4957843220623","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","75000","7482","30131","300000","7600","Ok","FixedBudget","event","0.045500263896358334","0.046377973803795824","0.0221071019736674","2519.60932281166","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","75000","7482","30131","300000","7600","Ok","FixedBudget","first","0.0","0.025216292116678307","0.10125158809990845","2734.381771196783","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","75000","7482","30131","300000","7600","Ok","FixedBudget","firstSquared","1.0","1.0074609904489988","0.16306832650021427","1987.567704969752","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","75000","7482","30131","300000","7600","Ok","FixedBudget","last","0.0","-0.017563365484784432","0.08036049144152192","2218.213877158188","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","75000","7482","30131","300000","7600","Ok","FixedBudget","meanSquare","0.785","0.7899145453787254","0.07344027272941094","2061.609438668245","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","150000","15222","61313","600000","7600","Ok","FixedBudget","cross","0.0","-0.005161812123380516","0.05521148019461791","5279.469717608636","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","150000","15222","61313","600000","7600","Ok","FixedBudget","event","0.045500263896358334","0.048285376428853","0.018650825749515258","3678.134846413388","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","150000","15222","61313","600000","7600","Ok","FixedBudget","first","0.0","0.009148435206892902","0.07982156084445653","4461.5222974935305","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","150000","15222","61313","600000","7600","Ok","FixedBudget","firstSquared","1.0","1.0210751012244743","0.13975724878716247","3058.5805667572818","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","150000","15222","61313","600000","7600","Ok","FixedBudget","last","0.0","-0.007190473656143004","0.057998225015682775","4488.820455678763","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","150000","15222","61313","600000","7600","Ok","FixedBudget","meanSquare","0.785","0.781955321533446","0.05615689103063509","3469.946786719022","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","300000","30650","123337","1200000","7600","Ok","FixedBudget","cross","0.0","-0.010589514008978007","0.03923483063920192","10435.088769240017","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","300000","30650","123337","1200000","7600","Ok","FixedBudget","event","0.045500263896358334","0.046704730831973906","0.013392394787850419","6911.457580967278","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","300000","30650","123337","1200000","7600","Ok","FixedBudget","first","0.0","0.0051507237354253554","0.05784732879881884","8401.236426199248","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","300000","30650","123337","1200000","7600","Ok","FixedBudget","firstSquared","1.0","1.0097722095885393","0.1042485035269278","5528.264231720594","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","300000","30650","123337","1200000","7600","Ok","FixedBudget","last","0.0","-0.0013790443480701242","0.04210777729965979","8723.696964711597","true","true",""
"highDimensional","8","banana","gpss","15","3655558","fixed","300000","30650","123337","1200000","7600","Ok","FixedBudget","meanSquare","0.785","0.7964145790948147","0.04558735453862328","5789.8947525956655","true","true",""
"highDimensional","8","banana","gpss","15","3655558","stopped","75000","7482","30131","300000","7600","Ok","PrecisionReached","cross","0.0","0.0024076140611006824","0.07182617695062553","2881.4957843220623","true","true",""
"highDimensional","8","banana","gpss","15","3655558","stopped","75000","7482","30131","300000","7600","Ok","PrecisionReached","event","0.045500263896358334","0.046377973803795824","0.0221071019736674","2519.60932281166","true","true",""
"highDimensional","8","banana","gpss","15","3655558","stopped","75000","7482","30131","300000","7600","Ok","PrecisionReached","first","0.0","0.025216292116678307","0.10125158809990845","2734.381771196783","true","true",""
"highDimensional","8","banana","gpss","15","3655558","stopped","75000","7482","30131","300000","7600","Ok","PrecisionReached","firstSquared","1.0","1.0074609904489988","0.16306832650021427","1987.567704969752","true","true",""
"highDimensional","8","banana","gpss","15","3655558","stopped","75000","7482","30131","300000","7600","Ok","PrecisionReached","last","0.0","-0.017563365484784432","0.08036049144152192","2218.213877158188","true","true",""
"highDimensional","8","banana","gpss","15","3655558","stopped","75000","7482","30131","300000","7600","Ok","PrecisionReached","meanSquare","0.785","0.7899145453787254","0.07344027272941094","2061.609438668245","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","75000","7425","30199","300000","7645","Ok","FixedBudget","cross","0.0","-0.01321564166532084","0.06885831052389346","3165.8847886165986","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","75000","7425","30199","300000","7645","Ok","FixedBudget","event","0.045500263896358334","0.04208754208754209","0.020673534800876206","2626.387535861311","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","75000","7425","30199","300000","7645","Ok","FixedBudget","first","0.0","0.015137598799906421","0.10782680952749417","2284.086010352026","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","75000","7425","30199","300000","7645","Ok","FixedBudget","firstSquared","1.0","0.95402858340998","0.16626134910456997","1854.9008861444636","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","75000","7425","30199","300000","7645","Ok","FixedBudget","last","0.0","-0.0031199493430041914","0.08810013364313728","2057.0018872303967","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","75000","7425","30199","300000","7645","Ok","FixedBudget","meanSquare","0.785","0.8043070528254991","0.07993568250637076","1914.6695310788732","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","150000","15256","61220","600000","7645","Ok","FixedBudget","cross","0.0","0.007951958428746256","0.05034823310138996","6147.7394765287945","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","150000","15256","61220","600000","7645","Ok","FixedBudget","event","0.045500263896358334","0.04460540115364447","0.015216558204532315","5124.349759157008","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","150000","15256","61220","600000","7645","Ok","FixedBudget","first","0.0","0.016254040943077003","0.07980674193378028","4322.012723956037","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","150000","15256","61220","600000","7645","Ok","FixedBudget","firstSquared","1.0","0.9889625392346344","0.1211796921235933","3694.401232855584","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","150000","15256","61220","600000","7645","Ok","FixedBudget","last","0.0","-0.004474472434358612","0.06044914248316308","4397.986298614984","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","150000","15256","61220","600000","7645","Ok","FixedBudget","meanSquare","0.785","0.8024111221248701","0.054433361715177216","3983.415772021991","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","300000","30793","123522","1200000","7645","Ok","FixedBudget","cross","0.0","0.0013820222152327588","0.03493736361477913","12468.1845126339","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","300000","30793","123522","1200000","7645","Ok","FixedBudget","event","0.045500263896358334","0.043816776540122754","0.010188588853731409","11237.023144472343","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","300000","30793","123522","1200000","7645","Ok","FixedBudget","first","0.0","0.012787203843889178","0.05372476111818369","9477.296262238295","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","300000","30793","123522","1200000","7645","Ok","FixedBudget","firstSquared","1.0","0.9826704773910684","0.08011419943692966","8265.73023046343","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","300000","30793","123522","1200000","7645","Ok","FixedBudget","last","0.0","2.668910007042058E-4","0.04139599706820975","9263.49927342324","true","true",""
"highDimensional","8","banana","gpss","16","3785921","fixed","300000","30793","123522","1200000","7645","Ok","FixedBudget","meanSquare","0.785","0.7911583845643583","0.03677635340848621","8209.136200973537","true","true",""
"highDimensional","8","banana","gpss","16","3785921","stopped","75000","7425","30199","300000","7645","Ok","PrecisionReached","cross","0.0","-0.01321564166532084","0.06885831052389346","3165.8847886165986","true","true",""
"highDimensional","8","banana","gpss","16","3785921","stopped","75000","7425","30199","300000","7645","Ok","PrecisionReached","event","0.045500263896358334","0.04208754208754209","0.020673534800876206","2626.387535861311","true","true",""
"highDimensional","8","banana","gpss","16","3785921","stopped","75000","7425","30199","300000","7645","Ok","PrecisionReached","first","0.0","0.015137598799906421","0.10782680952749417","2284.086010352026","true","true",""
"highDimensional","8","banana","gpss","16","3785921","stopped","75000","7425","30199","300000","7645","Ok","PrecisionReached","firstSquared","1.0","0.95402858340998","0.16626134910456997","1854.9008861444636","true","true",""
"highDimensional","8","banana","gpss","16","3785921","stopped","75000","7425","30199","300000","7645","Ok","PrecisionReached","last","0.0","-0.0031199493430041914","0.08810013364313728","2057.0018872303967","true","true",""
"highDimensional","8","banana","gpss","16","3785921","stopped","75000","7425","30199","300000","7645","Ok","PrecisionReached","meanSquare","0.785","0.8043070528254991","0.07993568250637076","1914.6695310788732","true","true",""
