jvm,seed,model,draws,method,mean,truth,ess,nanos,heap_delta
2,13,1,2000,1,0.9941820425875064,0.9900990099009901,170.54363181679904,666700,0
2,13,1,2000,0,0.9978278539185064,0.9900990099009901,184.4216769343756,4817100,16777216
2,13,1,20000,3,0.9875964758816912,0.9900990099009901,1702.5571837574914,5155200,16777216
2,13,1,20000,2,0.9875964758816912,0.9900990099009901,1702.5571837574914,4688200,16777216
2,13,1,20000,1,0.9875964758816912,0.9900990099009901,1702.5571837574914,5212100,12582912
2,13,1,20000,0,0.9889606928318996,0.9900990099009901,1725.8286622763599,34757500,150994944
2,13,2,2000,3,0.47978267163017224,0.49679988368583794,1474.1611050989216,1476200,8388608
2,13,2,2000,2,0.47978267163017224,0.49679988368583794,1474.1611050989216,1210900,4194304
2,13,2,2000,1,0.47978267163017224,0.49679988368583794,1474.1611050989216,1248800,4194304
2,13,2,2000,0,0.49916974072396386,0.49679988368583794,1467.7740151710018,19714000,88080384
2,13,2,20000,3,0.4924926858750603,0.49679988368583794,14687.845400252872,6979100,16777216
2,13,2,20000,2,0.4924926858750603,0.49679988368583794,14687.845400252872,8555000,16777216
2,13,2,20000,1,0.4924926858750603,0.49679988368583794,14687.845400252872,11825900,12582912
2,13,2,20000,0,0.4989636598490881,0.49679988368583794,14716.476074005972,185955500,59085424
2,14,0,2000,0,0.5009278540434043,0.5,1498.2456996795627,4469100,16777216
2,14,0,2000,1,0.5242932806739056,0.5,1487.7995767311959,768000,4194304
2,14,0,2000,2,0.5242932806739056,0.5,1487.7995767311959,1118400,4194304
2,14,0,2000,3,0.5242932806739056,0.5,1487.7995767311959,1314200,4194304
2,14,0,20000,0,0.49749127011135025,0.5,14698.714253085695,35324600,-653694632
2,14,0,20000,1,0.5016440482109455,0.5,14693.62257282013,4916300,12582912
2,14,0,20000,2,0.5016440482109455,0.5,14693.62257282013,5295500,16777216
2,14,0,20000,3,0.5016440482109455,0.5,14693.62257282013,5348300,16777216
2,14,1,2000,0,0.9940226997715867,0.9900990099009901,180.10772505126073,5041500,16777216
2,14,1,2000,1,0.9959450040807213,0.9900990099009901,180.81560226917728,892900,0
2,14,1,2000,2,0.9959450040807213,0.9900990099009901,180.81560226917728,951200,4194304
2,14,1,2000,3,0.9959450040807213,0.9900990099009901,180.81560226917728,1081400,8388608
2,14,1,20000,0,0.9917111530775483,0.9900990099009901,1669.880942632134,36367000,150994944
2,14,1,20000,1,0.9902055460165523,0.9900990099009901,1741.5277166601215,7918100,12582912
2,14,1,20000,2,0.9902055460165523,0.9900990099009901,1741.5277166601215,6488900,16777216
2,14,1,20000,3,0.9902055460165523,0.9900990099009901,1741.5277166601215,4587100,16777216
2,14,2,2000,0,0.4979318189432297,0.49679988368583794,1503.8120014759336,30018400,88080384
2,14,2,2000,1,0.5213490849370549,0.49679988368583794,1493.1452410563568,1812900,4194304
2,14,2,2000,2,0.5213490849370549,0.49679988368583794,1493.1452410563568,1755500,4194304
2,14,2,2000,3,0.5213490849370549,0.49679988368583794,1493.1452410563568,1238700,8388608
2,14,2,20000,0,0.4943078597053157,0.49679988368583794,14755.481412720126,177865700,70979360
2,14,2,20000,1,0.4984536986703756,0.49679988368583794,14750.599874281092,10978300,12582912
2,14,2,20000,2,0.4984536986703756,0.49679988368583794,14750.599874281092,9955300,16777216
2,14,2,20000,3,0.4984536986703756,0.49679988368583794,14750.599874281092,7533000,16777216
2,15,0,2000,3,0.4884171783573331,0.5,1480.4172345813208,1117400,8388608
2,15,0,2000,2,0.4884171783573331,0.5,1480.4172345813208,849500,8388608
2,15,0,2000,1,0.4884171783573331,0.5,1480.4172345813208,629300,0
2,15,0,2000,0,0.47503982643244114,0.5,1472.7281605523433,4231100,16777216
2,15,0,20000,3,0.4902305936533026,0.5,14675.1946427262,5020400,16777216
2,15,0,20000,2,0.4902305936533026,0.5,14675.1946427262,5731100,16777216
2,15,0,20000,1,0.4902305936533026,0.5,14675.1946427262,4568700,12582912
2,15,0,20000,0,0.4930323958395896,0.5,14690.251333086168,34359800,150994944
2,15,1,2000,3,0.9873804527048898,0.9900990099009901,160.34665603831314,1735500,4194304
2,15,1,2000,2,0.9873804527048898,0.9900990099009901,160.34665603831314,868300,8388608
2,15,1,2000,1,0.9873804527048898,0.9900990099009901,160.34665603831314,684700,0
2,15,1,2000,0,0.9962513322814621,0.9900990099009901,156.912308299333,4928000,16777216
2,15,1,20000,3,0.9902854730087505,0.9900990099009901,1700.1013420565487,4480200,16777216
2,15,1,20000,2,0.9902854730087505,0.9900990099009901,1700.1013420565487,6008700,-788634784
2,15,1,20000,1,0.9902854730087505,0.9900990099009901,1700.1013420565487,4665400,12582912
2,15,1,20000,0,0.9911743169904675,0.9900990099009901,1695.3682217769085,45761700,150994944
2,15,2,2000,3,0.48523798029941007,0.49679988368583794,1486.1490991801593,1545700,8388608
2,15,2,2000,2,0.48523798029941007,0.49679988368583794,1486.1490991801593,1502200,4194304
2,15,2,2000,1,0.48523798029941007,0.49679988368583794,1486.1490991801593,1315500,4194304
2,15,2,2000,0,0.4719088842458651,0.49679988368583794,1478.6320519701235,20383500,79691776
2,15,2,20000,3,0.48703402206443563,0.49679988368583794,14732.921525036749,7591900,16777216
2,15,2,20000,2,0.48703402206443563,0.49679988368583794,14732.921525036749,8831600,16777216
2,15,2,20000,1,0.48703402206443563,0.49679988368583794,14732.921525036749,13943200,12582912
2,15,2,20000,0,0.4898578920067084,0.49679988368583794,14747.788186336475,219128500,-29088928
2,16,0,2000,0,0.48467450946063917,0.5,1457.9404271382957,4765000,16777216
2,16,0,2000,1,0.4777609710492447,0.5,1457.4082246139133,806400,0
2,16,0,2000,2,0.4777609710492447,0.5,1457.4082246139133,1201100,4194304
2,16,0,2000,3,0.4777609710492447,0.5,1457.4082246139133,976300,8388608
2,16,0,20000,0,0.5037359378370045,0.5,14660.161093062661,48500700,150994944
2,16,0,20000,1,0.5002786253869578,0.5,14671.602743942152,5674800,12582912
2,16,0,20000,2,0.5002786253869578,0.5,14671.602743942152,5330800,12582912
2,16,0,20000,3,0.5002786253869578,0.5,14671.602743942152,4740300,20971520
2,16,1,2000,0,0.9931124061350924,0.9900990099009901,152.1011175045047,4274100,16777216
2,16,1,2000,1,0.9837429731374099,0.9900990099009901,160.13074686297213,871000,0
2,16,1,2000,2,0.9837429731374099,0.9900990099009901,160.13074686297213,1229100,4194304
2,16,1,2000,3,0.9837429731374099,0.9900990099009901,160.13074686297213,965000,8388608
2,16,1,20000,0,0.9861736857954427,0.9900990099009901,1716.3760398774773,36270100,146800640
2,16,1,20000,1,0.9890401716008987,0.9900990099009901,1716.6664136026827,4667700,12582912
2,16,1,20000,2,0.9890401716008987,0.9900990099009901,1716.6664136026827,5310800,16777216
2,16,1,20000,3,0.9890401716008987,0.9900990099009901,1716.6664136026827,5322400,16777216
2,16,2,2000,0,0.4813591872903784,0.49679988368583794,1463.8033834396797,19786000,-721970024
2,16,2,2000,1,0.4744807902304395,0.49679988368583794,1463.2449819923884,1374300,4194304
2,16,2,2000,2,0.4744807902304395,0.49679988368583794,1463.2449819923884,1665900,4194304
2,16,2,2000,3,0.4744807902304395,0.49679988368583794,1463.2449819923884,1185100,8388608
2,16,2,20000,0,0.5005216160541809,0.49679988368583794,14717.024491258904,187527200,26045760
2,16,2,20000,1,0.4970633411533785,0.49679988368583794,14728.64023904477,11865500,12582912
2,16,2,20000,2,0.4970633411533785,0.49679988368583794,14728.64023904477,10781500,16777216
2,16,2,20000,3,0.4970633411533785,0.49679988368583794,14728.64023904477,7842300,20971520
2,17,0,2000,3,0.5055888821695033,0.5,1467.6336491322525,1218500,4194304
2,17,0,2000,2,0.5055888821695033,0.5,1467.6336491322525,955600,8388608
2,17,0,2000,1,0.5055888821695033,0.5,1467.6336491322525,826500,0
2,17,0,2000,0,0.520549220232245,0.5,1475.5378444220771,4773100,16777216
2,17,0,20000,3,0.5025421207921122,0.5,14711.856872111266,5036300,16777216
2,17,0,20000,2,0.5025421207921122,0.5,14711.856872111266,4543400,16777216
2,17,0,20000,1,0.5025421207921122,0.5,14711.856872111266,5608300,8388608
2,17,0,20000,0,0.4895550604983524,0.5,14638.619432578425,35839000,150994944
2,17,1,2000,3,0.9920209561089123,0.9900990099009901,182.52541151529869,1185200,8388608
2,17,1,2000,2,0.9920209561089123,0.9900990099009901,182.52541151529869,872000,4194304
2,17,1,2000,1,0.9920209561089123,0.9900990099009901,182.52541151529869,693600,0
2,17,1,2000,0,0.9916645111767893,0.9900990099009901,170.59237931329238,4175100,16777216
2,17,1,20000,3,0.9909458283664562,0.9900990099009901,1694.7020885945592,6583800,16777216
2,17,1,20000,2,0.9909458283664562,0.9900990099009901,1694.7020885945592,5097100,16777216
2,17,1,20000,1,0.9909458283664562,0.9900990099009901,1694.7020885945592,5597100,12582912
2,17,1,20000,0,0.9864089855914885,0.9900990099009901,1693.7853635558367,37847400,146800640
2,17,2,2000,3,0.5023938067931417,0.49679988368583794,1473.3109356747318,1587500,12582912
2,17,2,2000,2,0.5023938067931417,0.49679988368583794,1473.3109356747318,2053600,4194304
2,17,2,2000,1,0.5023938067931417,0.49679988368583794,1473.3109356747318,1360400,4194304
2,17,2,2000,0,0.517411708191347,0.49679988368583794,1481.237492445891,23555800,83886080
2,17,2,20000,3,0.49939924257924406,0.49679988368583794,14768.6126713242,7516000,16777216
2,17,2,20000,2,0.49939924257924406,0.49679988368583794,14768.6126713242,7956000,16777216
2,17,2,20000,1,0.49939924257924406,0.49679988368583794,14768.6126713242,11182900,12582912
2,17,2,20000,0,0.4863323514821351,0.49679988368583794,14696.230907100853,205162600,28563792
2,18,0,2000,0,0.5061213486156743,0.5,1493.493661986064,5820900,12582912
2,18,0,2000,1,0.4982517260753294,0.5,1475.403264656532,893800,4194304
2,18,0,2000,2,0.4982517260753294,0.5,1475.403264656532,1163900,4194304
2,18,0,2000,3,0.4982517260753294,0.5,1475.403264656532,923200,8388608
2,18,0,20000,0,0.5009797828932696,0.5,14662.390522147014,40285100,-654286272
2,18,0,20000,1,0.5031017356263212,0.5,14685.146555189762,6138600,12582912
2,18,0,20000,2,0.5031017356263212,0.5,14685.146555189762,5301900,12582912
2,18,0,20000,3,0.5031017356263212,0.5,14685.146555189762,5026800,16777216
2,18,1,2000,0,0.9833214290639646,0.9900990099009901,155.48696671229519,6283000,16777216
2,18,1,2000,1,0.9754681125088046,0.9900990099009901,168.7661168337458,890200,0
2,18,1,2000,2,0.9754681125088046,0.9900990099009901,168.7661168337458,1164900,8388608
2,18,1,2000,3,0.9754681125088046,0.9900990099009901,168.7661168337458,1053300,4194304
2,18,1,20000,0,0.9892730459205408,0.9900990099009901,1642.0611835433592,46190400,150994944
2,18,1,20000,1,0.9882050064761041,0.9900990099009901,1646.6547585074,6586700,12582912
2,18,1,20000,2,0.9882050064761041,0.9900990099009901,1646.6547585074,5247500,16777216
2,18,1,20000,3,0.9882050064761041,0.9900990099009901,1646.6547585074,5601100,16777216
2,18,2,2000,0,0.5031409392709466,0.49679988368583794,1499.0144041271747,23922700,88080384
2,18,2,2000,1,0.4951643659163835,0.49679988368583794,1480.9395541206975,1559400,4194304
2,18,2,2000,2,0.4951643659163835,0.49679988368583794,1480.9395541206975,1645100,4194304
2,18,2,2000,3,0.4951643659163835,0.49679988368583794,1480.9395541206975,1426700,8388608
2,18,2,20000,0,0.4977717464364417,0.49679988368583794,14719.438855322858,204333900,58926912
2,18,2,20000,1,0.49993845591006636,0.49679988368583794,14742.070267361183,10735300,8388608
2,18,2,20000,2,0.49993845591006636,0.49679988368583794,14742.070267361183,11548600,16777216
2,18,2,20000,3,0.49993845591006636,0.49679988368583794,14742.070267361183,7827500,20971520
2,19,0,2000,3,0.521693202026616,0.5,1458.3891377925688,1496500,8388608
2,19,0,2000,2,0.521693202026616,0.5,1458.3891377925688,891400,4194304
2,19,0,2000,1,0.521693202026616,0.5,1458.3891377925688,876500,0
2,19,0,2000,0,0.4899171849881289,0.5,1452.9577231453468,5784200,16777216
2,19,0,20000,3,0.5060118184199248,0.5,14645.673896550561,4537900,16777216
2,19,0,20000,2,0.5060118184199248,0.5,14645.673896550561,5035800,16777216
2,19,0,20000,1,0.5060118184199248,0.5,14645.673896550561,4487700,12582912
2,19,0,20000,0,0.5005759304269202,0.5,14614.113643522578,39459900,-657710928
2,19,1,2000,3,0.9991445952875265,0.9900990099009901,164.27711478599036,1401300,8388608
2,19,1,2000,2,0.9991445952875265,0.9900990099009901,164.27711478599036,963300,8388608
2,19,1,2000,1,0.9991445952875265,0.9900990099009901,164.27711478599036,800600,0
2,19,1,2000,0,0.9881740906602644,0.9900990099009901,155.03934936759086,5858300,16777216
2,19,1,20000,3,0.9910547012159183,0.9900990099009901,1705.7816386607262,5150900,16777216
2,19,1,20000,2,0.9910547012159183,0.9900990099009901,1705.7816386607262,6413900,16777216
2,19,1,20000,1,0.9910547012159183,0.9900990099009901,1705.7816386607262,4751400,12582912
2,19,1,20000,0,0.9926894863680747,0.9900990099009901,1699.9358670845331,36493000,146800640
2,19,2,2000,3,0.5185250687481218,0.49679988368583794,1463.9837404823575,1458500,12582912
2,19,2,2000,2,0.5185250687481218,0.49679988368583794,1463.9837404823575,1239200,4194304
2,19,2,2000,1,0.5185250687481218,0.49679988368583794,1463.9837404823575,1257000,0
2,19,2,2000,0,0.48669386825673955,0.49679988368583794,1458.7923858871163,19493800,83886080
2,19,2,20000,3,0.5028087259492209,0.49679988368583794,14702.825317322902,7136000,20971520
2,19,2,20000,2,0.5028087259492209,0.49679988368583794,14702.825317322902,9257000,16777216
2,19,2,20000,1,0.5028087259492209,0.49679988368583794,14702.825317322902,10967900,12582912
2,19,2,20000,0,0.4973272234214597,0.49679988368583794,14671.868477342208,183972100,24625936
